sentence_id,docs_commit,original_sentence,revised_sentence,semantic_proposition,logical_operator,claim_type,modality,scope,primary_source_ids,source_locator,source_claim_role,supported_atoms,unsupported_atoms,unsupported_relation,appropriateness_verdict,verdict_reason,normative_criteria,exceptions,external_truth_level,action,owner,due_date,unblock_condition,lean_theorem,lean_assurance,axiom_audit,primary_reviewer,primary_review_date,independent_reviewer,independent_review_date,review_status
SENT-0421,52bebecfb2a435d0e7ff2efea557c5799674ded6,| Faithfulness | 回答中の検証可能な主張が、提示した根拠に支持されているか | [7.6. Generation評価](../7.品質を評価し改善する/7.6.Generation評価.md) |,| Faithfulness | 回答中の検証可能な主張が、提示した根拠に支持されているか | [7.6. Generation評価](../7.品質を評価し改善する/7.6.Generation評価.md) |,"AND(AND(AND(AND(ATOM(generation=true), ATOM(verification=true)), ATOM(evidence_support=true)), ATOM(evaluation=true)), ATOM(empirical_result=true))",AND,empirical_or_research_claim,可能,2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:18); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-008,SRC-008 https://doi.org/10.1145/3805774 — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,DEFINITION_OR_SPEC,NONE_DIRECTLY_VERIFIED,empirical_result=true;evaluation=true;evidence_support=true;verification=true,NOT_APPLICABLE,REMOVE_OR_REPLACE,| Faithfulness | 回答中の検証可能な主張が、提示した根拠に支持されているか | [7.6. Generation評価](../7.品質を評価し改善する/7.6.Generation評価.md) | この行は 2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:18); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 にあるMarkdown表示単位で、単独の技術命題として検証できる主語・述語を備えていません。表示は維持しつつ empirical_result=true;evaluation=true;evidence_support=true;verification=true を証拠要求の命題集合から除外するため、REMOVE_OR_REPLACEの分類overrideを適用します。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:18); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 のMarkdown表示は維持し、Wave 4分類overrideで技術的事実の命題集合から除外する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-0422,52bebecfb2a435d0e7ff2efea557c5799674ded6,| Citation correctness | 各引用が、対応する主張を実際に裏付けているか | [7.6. Generation評価](../7.品質を評価し改善する/7.6.Generation評価.md) |,| Citation correctness | 各引用が、対応する主張を実際に裏付けているか | [7.6. Generation評価](../7.品質を評価し改善する/7.6.Generation評価.md) |,"IMP(ATOM(citation=true), AND(ATOM(evaluation=true), ATOM(empirical_result=true)))",IMPLIES,empirical_or_research_claim,UNCLASSIFIED,2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:19); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-008,SRC-008 https://doi.org/10.1145/3805774 — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,DEFINITION_OR_SPEC,NONE_DIRECTLY_VERIFIED,citation=true;empirical_result=true;evaluation=true,IMPLIES,REMOVE_OR_REPLACE,| Citation correctness | 各引用が、対応する主張を実際に裏付けているか | [7.6. Generation評価](../7.品質を評価し改善する/7.6.Generation評価.md) | この行は 2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:19); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 にあるMarkdown表示単位で、単独の技術命題として検証できる主語・述語を備えていません。表示は維持しつつ citation=true;empirical_result=true;evaluation=true を証拠要求の命題集合から除外するため、REMOVE_OR_REPLACEの分類overrideを適用します。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:19); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 のMarkdown表示は維持し、Wave 4分類overrideで技術的事実の命題集合から除外する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-0424,52bebecfb2a435d0e7ff2efea557c5799674ded6,指標の定義と評価データの作り方は[品質を評価し改善する](../7.品質を評価し改善する/序文.md)で扱います。,,"AND(ATOM(evaluation=true), ATOM(empirical_result=true))",AND,empirical_or_research_claim,UNCLASSIFIED,2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:22); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,指標の定義と評価データの作り方は[品質を評価し改善する](../7.品質を評価し改善する/序文.md)で扱うという採否判断は、比較対象と合格条件を実行結果で識別するために置きます。品質を評価し改善するへの参照 ../7.品質を評価し改善する/序文.md がrepository内で解決し、リンク先に本文が案内する定義・評価手順が存在することをlink checkと章レビューで確認します。 適用境界では、章名またはfile pathを変更する場合は、品質を評価し改善するへの全参照を同じ変更で更新し、旧参照が一件も残らないことをlink checkで確認した場合に限って新しい参照先を使えます。 同じ条件での比較と採用しない条件を両方記録できるため、APPROPRIATE_NORMATIVEです。,指標の定義と評価データの作り方は[品質を評価し改善する](../7.品質を評価し改善する/序文.md)で扱います。 品質を評価し改善するへの参照 ../7.品質を評価し改善する/序文.md がrepository内で解決し、リンク先に本文が案内する定義・評価手順が存在することをlink checkと章レビューで確認します。,指標の定義と評価データの作り方は[品質を評価し改善する](../7.品質を評価し改善する/序文.md)で扱います。 章名またはfile pathを変更する場合は、品質を評価し改善するへの全参照を同じ変更で更新し、旧参照が一件も残らないことをlink checkで確認した場合に限って新しい参照先を使えます。,NOT_APPLICABLE,2.6.1 (docs/2.アーキテクチャ/2.6.評価の概要.md:22); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-0426,52bebecfb2a435d0e7ff2efea557c5799674ded6,品質、応答時間、費用、安全性を同時に確認すると、局所的な改善とシステム全体の回帰を区別できます。,方式の採否では、品質、応答時間、費用、安全性を同じ評価runで測り、一指標の改善とシステム全体の回帰を分けて判定します。,"AND(AND(AND(ATOM(temporal_freshness=true), ATOM(latency=true)), ATOM(cost=true)), ATOM(empirical_result=true))",AND,empirical_or_research_claim,できます,2.6.2 (docs/2.アーキテクチャ/2.6.評価の概要.md:27); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-008,SRC-008 https://doi.org/10.1145/3805774 — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,NONE_DIRECTLY_VERIFIED,cost=true;empirical_result=true;latency=true;temporal_freshness=true,NOT_APPLICABLE,REWRITE_REQUIRED,doi.orgの一次資料ページへの参照は台帳にありますが、cost、empirical_result、latency、temporal_freshnessについて各要素と結論との直接の対応まで同時に再特定できる直接箇所が確定していません。方式の採否では、品質、応答時間、費用、安全性を同じ評価runで測り、一指標の改善とシステム全体の回帰を分けて判定するという範囲まで対象と条件を絞り、未確認の効果や一般化を実験結果のように読ませない文面にします。 修正文にある主体と操作対象は保ちつつ、直接根拠を越える各要素と結論との直接の対応を落とす差分なので、REWRITE_REQUIREDと判定します。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,2.6.2 (docs/2.アーキテクチャ/2.6.評価の概要.md:27); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 方式の採否では、品質、応答時間、費用、安全性を同じ評価runで測り、一指標の改善とシステム全体の回帰を分けて判定します。 再抽出した文面と分類を照合する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-0428,52bebecfb2a435d0e7ff2efea557c5799674ded6,この対応により、公開判断、限定公開、切り戻し、次の改善対象を同じ証拠から決められます。,,ATOM(empirical_result=true),ATOM,empirical_or_research_claim,UNCLASSIFIED,2.6.2 (docs/2.アーキテクチャ/2.6.評価の概要.md:30); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,この対応により、公開判断、限定公開、切り戻し、次の改善対象を同じ証拠から決められるという採否判断は、比較対象と合格条件を実行結果で識別するために置きます。公開、限定公開、切り戻し、次の改善対象の各判断に同じevaluation run IDを記録し、判断時点の品質・安全性・遅延・費用の結果を一つのreview packageから再現できることを確認する。 さらに、重大事故の緊急切り戻しはreview package完成前に実行できるが、使用した監視eventと判断理由を事後に同じrun記録へ追記する。 この扱いを例外として記録します。 同じ条件での比較と採用しない条件を両方記録できるため、APPROPRIATE_NORMATIVEです。,公開、限定公開、切り戻し、次の改善対象の各判断に同じevaluation run IDを記録し、判断時点の品質・安全性・遅延・費用の結果を一つのreview packageから再現できることを確認する。,重大事故の緊急切り戻しはreview package完成前に実行できるが、使用した監視eventと判断理由を事後に同じrun記録へ追記する。,NOT_APPLICABLE,2.6.2 (docs/2.アーキテクチャ/2.6.評価の概要.md:30); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-0431,52bebecfb2a435d0e7ff2efea557c5799674ded6,本節で再掲するRecall@k、Evidence sufficiency、faithfulness、citation correctnessの平易な意味は、直前の[評価の概要](2.6.評価の概要.md)で先に説明しています。,本節では、Recall@k、Evidence sufficiency、faithfulness、citation correctnessを、直前の[評価の概要](2.6.評価の概要.md)で定義した意味で用います。,"AND(AND(AND(ATOM(citation=true), ATOM(evidence_support=true)), ATOM(evaluation=true)), ATOM(recall_metric=true))",AND,general_technical_claim,UNCLASSIFIED,FILE-INTRO (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:5); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,本節では、Recall@k、Evidence sufficiency、faithfulness、citation correctnessを、直前の[評価の概要](2.6.評価の概要.md)で定義した意味で用いるという採否判断は、比較対象と合格条件を実行結果で識別するために置きます。評価の概要への参照 2.6.評価の概要.md がrepository内で解決し、リンク先に本文が案内する定義・評価手順が存在することをlink checkと章レビューで確認します。 適用境界では、章名またはfile pathを変更する場合は、評価の概要への全参照を同じ変更で更新し、旧参照が一件も残らないことをlink checkで確認した場合に限って新しい参照先を使えます。 同じ条件での比較と採用しない条件を両方記録できるため、APPROPRIATE_NORMATIVEです。,本節では、Recall@k、Evidence sufficiency、faithfulness、citation correctnessを、直前の[評価の概要](2.6.評価の概要.md)で定義した意味で用います。 評価の概要への参照 2.6.評価の概要.md がrepository内で解決し、リンク先に本文が案内する定義・評価手順が存在することをlink checkと章レビューで確認します。,本節では、Recall@k、Evidence sufficiency、faithfulness、citation correctnessを、直前の[評価の概要](2.6.評価の概要.md)で定義した意味で用います。 章名またはfile pathを変更する場合は、評価の概要への全参照を同じ変更で更新し、旧参照が一件も残らないことをlink checkで確認した場合に限って新しい参照先を使えます。,NOT_APPLICABLE,FILE-INTRO (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:5); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 本節では、Recall@k、Evidence sufficiency、faithfulness、citation correctnessを、直前の[評価の概要](2.6.評価の概要.md)で定義した意味で用います。 再抽出した文面と分類を照合する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-0432,52bebecfb2a435d0e7ff2efea557c5799674ded6,Prompt injection（プロンプトインジェクション）は、検索された文書内の命令を生成モデルが実行すべき指示として解釈する問題です。,間接プロンプトインジェクションは、検索された文書などの外部データに埋め込まれた命令を、LLM統合アプリが指示として処理してしまう攻撃です。,"AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(prompt_injection=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.1 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:9); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-096,"https://arxiv.org/abs/2302.12173, Abstract, lines 16–19 (prompts injected into data likely to be retrieved; manipulation of LLM-integrated applications)",DEFINITION_OR_SPEC,generation=true;prompt_injection=true;retrieval=true,,,APPROPRIATE_AFTER_QUALIFICATION,Gold標本の二者校正で確定。主案の一次資料は直接確認できたが、資料が定義するのは広義のprompt injectionではなくindirect prompt injectionである。独立案のローカル定義化ではなく、攻撃種別を限定した外部支持文へ調停。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,SOURCE_ASSERTED,2.7.1 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:9); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 間接プロンプトインジェクションは、検索された文書などの外部データに埋め込まれた命令を、LLM統合アプリが指示として処理してしまう攻撃です。 再抽出した文面と分類を照合する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-0434,52bebecfb2a435d0e7ff2efea557c5799674ded6,取り込み時の検査、情報源の信頼区分、命令らしい記述の隔離、生成前のEvidence Set検査、生成後の主張とcitationの照合を組み合わせます。,,"AND(AND(AND(ATOM(generation=true), ATOM(citation=true)), ATOM(verification=true)), ATOM(evidence_support=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.1 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:11); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,取り込み時の検査、情報源の信頼区分、命令らしい記述の隔離、生成前のEvidence Set検査、生成後の主張とcitationの照合を組み合わせるという安全境界は、本ガイドが強制する制御として設けます。この規則の各controlを、文書内命令、poisoned metadata、許可外tool argumentを含むattack fixtureへ適用し、命令不実行、evidence隔離、警告記録がすべて成立することを確認する。 適用境界では、この規則より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,取り込み時の検査、情報源の信頼区分、命令らしい記述の隔離、生成前のEvidence Set検査、生成後の主張とcitationの照合を組み合わせることを定める安全性・アクセス制御規則について、この規則の各controlを、文書内命令、poisoned metadata、許可外tool argumentを含むattack fixtureへ適用し、命令不実行、evidence隔離、警告記録がすべて成立することを確認する。,取り込み時の検査、情報源の信頼区分、命令らしい記述の隔離、生成前のEvidence Set検査、生成後の主張とcitationの照合を組み合わせることを定める安全性・アクセス制御規則の例外として、この規則より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。,NOT_APPLICABLE,2.7.1 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:11); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-0441,52bebecfb2a435d0e7ff2efea557c5799674ded6,権限を適用した検索を実行できること、質問を支持するEvidence Setを作れること、主張に対応するcitationを返せること、根拠不足時に回答を保留できることを含めて判定します。,,"AND(AND(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(citation=true)), ATOM(evidence_support=true)), ATOM(authorization=true))",AND,general_technical_claim,できる,2.7.2 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:23); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,権限を適用した検索を実行できること、質問を支持するEvidence Setを作れること、主張に対応するcitationを返せること、根拠不足時に回答を保留できることを含めて判定するという安全境界は、本ガイドが強制する制御として設けます。同じauthorized query fixtureで、認可後retrieval、gold evidenceを含むEvidence Set、claim対応citation、根拠不足時のabstentionを順に実行し、四項目すべてが期待結果になることを確認する。 さらに、回答生成を行わない検索専用endpointではcitationとabstentionを対象外にできるが、認可後retrievalとgold evidence回収の検査は省略しない。 この扱いを例外として記録します。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,同じauthorized query fixtureで、認可後retrieval、gold evidenceを含むEvidence Set、claim対応citation、根拠不足時のabstentionを順に実行し、四項目すべてが期待結果になることを確認する。,回答生成を行わない検索専用endpointではcitationとabstentionを対象外にできるが、認可後retrievalとgold evidence回収の検査は省略しない。,NOT_APPLICABLE,2.7.2 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:23); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-0444,52bebecfb2a435d0e7ff2efea557c5799674ded6,運用指標には、zero-result率、権限filter前後の候補数、Recall、Evidence sufficiency、faithfulness、citation correctness、回答保留率を含めます。,,"AND(AND(AND(AND(ATOM(generation=true), ATOM(citation=true)), ATOM(evidence_support=true)), ATOM(recall_metric=true)), ATOM(authorization=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.2 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:28); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,運用指標には、zero-result率、権限filter前後の候補数、Recall、Evidence sufficiency、faithfulness、citation correctness、回答保留率を含めるという安全境界は、本ガイドが強制する制御として設けます。この規則で列挙した各metricを同じrequest traceから算出し、authorization適用前後のcandidate数と許可外item数を含め、dashboardとrelease gateの値が一致することを確認する。 適用境界では、この規則より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,運用指標には、zero-result率、権限filter前後の候補数、Recall、Evidence sufficiency、faithfulness、citation correctness、回答保留率を含めることを定める安全性・アクセス制御規則について、この規則で列挙した各metricを同じrequest traceから算出し、authorization適用前後のcandidate数と許可外item数を含め、dashboardとrelease gateの値が一致することを確認する。,運用指標には、zero-result率、権限filter前後の候補数、Recall、Evidence sufficiency、faithfulness、citation correctness、回答保留率を含めることを定める安全性・アクセス制御規則の例外として、この規則より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。,NOT_APPLICABLE,2.7.2 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:28); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-0448,52bebecfb2a435d0e7ff2efea557c5799674ded6,候補数、reranking件数、context量を減らすと、遅延と費用だけでなくRecall、Evidence sufficiency、citation correctnessも変わります。,候補数、reranking件数、context量を減らしたとき、遅延、費用、Recall、Evidence sufficiency、citation correctnessがどう変化するかを対象データで測定します。,"AND(AND(AND(AND(ATOM(rerank=true), ATOM(citation=true)), ATOM(evidence_support=true)), ATOM(recall_metric=true)), ATOM(cost=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.3 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:36); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-008,SRC-008 https://doi.org/10.1145/3805774 — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,NONE_DIRECTLY_VERIFIED,citation=true;cost=true;evidence_support=true;recall_metric=true;rerank=true,NOT_APPLICABLE,REWRITE_REQUIRED,doi.orgの一次資料ページへの参照は台帳にありますが、citation、cost、evidence_support、recall_metric、rerankについて各要素と結論との直接の対応まで同時に再特定できる直接箇所が確定していません。本文に残すのは、候補数、reranking件数、context量を減らしたとき、遅延、費用、Recall、Evidence sufficiency、citation correctnessがどう変化するかを対象データで測定するという対象範囲です。citation、cost、evidence_support、recall_metric、rerankについて未確認の因果までは導きません。 修正文にある主体と操作対象は保ちつつ、直接根拠を越える各要素と結論との直接の対応を落とす差分なので、REWRITE_REQUIREDと判定します。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,2.7.3 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:36); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の現文を次の文へ置換する: 候補数、reranking件数、context量を減らしたとき、遅延、費用、Recall、Evidence sufficiency、citation correctnessがどう変化するかを対象データで測定します。 再抽出した文面と分類を照合する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-0452,52bebecfb2a435d0e7ff2efea557c5799674ded6,文書snapshot、chunking設定、embedding model、index版、検索設定、reranker、prompt、生成model、評価datasetを一つのRAG構成版として記録すると、回答とcitationを再現し、変更前の構成へ切り戻せます。,,"AND(AND(AND(AND(AND(AND(ATOM(rerank=true), ATOM(chunking=true)), ATOM(retrieval=true)), ATOM(generation=true)), ATOM(citation=true)), ATOM(evaluation=true)), ATOM(embedding_model=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.4 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:43); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,文書snapshot、chunking設定、embedding model、index版、検索設定、reranker、prompt、生成model、評価datasetを一つのRAG構成版として記録すると、回答とcitationを再現し、変更前の構成へ切り戻せるという追跡要件は、後続工程から入力と版へ戻るための局所契約です。文書snapshot、chunking設定、embedding model、index版、検索設定、reranker、prompt、生成model、評価datasetを一つの構成version IDへ結び、任意の回答とcitationから各component versionを逆引きでき、同じ組合せへrollbackできることを確認します。 適用境界では、保存期限や機密区分のためartifact本文を保持できない場合は承認済みhashと保管先参照へ置換できますが、構成version IDとcomponent versionの対応は削除しません。 逆引き可能性と保存上の例外を台帳で確かめられるため、APPROPRIATE_NORMATIVEです。,文書snapshot、chunking設定、embedding model、index版、検索設定、reranker、prompt、生成model、評価datasetを一つの構成version IDへ結び、任意の回答とcitationから各component versionを逆引きでき、同じ組合せへrollbackできることを確認します。,保存期限や機密区分のためartifact本文を保持できない場合は承認済みhashと保管先参照へ置換できますが、構成version IDとcomponent versionの対応は削除しません。,NOT_APPLICABLE,2.7.4 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:43); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
SENT-0453,52bebecfb2a435d0e7ff2efea557c5799674ded6,新しい構成は、Prompt injection、data poisoning、権限漏えい、検索Recall、Evidence sufficiency、faithfulness、citation correctness、応答時間、費用の回帰試験を通過してから公開します。,,"AND(AND(AND(AND(AND(AND(AND(AND(AND(ATOM(recall_latency_tradeoff=true), ATOM(retrieval=true)), ATOM(citation=true)), ATOM(evidence_support=true)), ATOM(temporal_freshness=true)), ATOM(recall_metric=true)), ATOM(latency=true)), ATOM(cost=true)), ATOM(authorization=true)), ATOM(prompt_injection=true))",AND,general_technical_claim,UNCLASSIFIED,2.7.4 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:45); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,,,DEFINITION_OR_SPEC,,,,APPROPRIATE_NORMATIVE,新しい構成は、Prompt injection、data poisoning、権限漏えい、検索Recall、Evidence sufficiency、faithfulness、citation correctness、応答時間、費用の回帰試験を通過してから公開するという安全境界は、本ガイドが強制する制御として設けます。新構成のrelease gateでprompt injection、data poisoning、authorization漏えいの負試験と、Recall、Evidence sufficiency、faithfulness、citation correctness、p95 latency、request costを同一versionについて検査し、全条件通過を要求する。 さらに、緊急security fixでは一時的なlatency/cost増を期限付き承認できるが、security負試験、authorization、根拠支持のgateは省略しない。 この扱いを例外として記録します。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,新構成のrelease gateでprompt injection、data poisoning、authorization漏えいの負試験と、Recall、Evidence sufficiency、faithfulness、citation correctness、p95 latency、request costを同一versionについて検査し、全条件通過を要求する。,緊急security fixでは一時的なlatency/cost増を期限付き承認できるが、security負試験、authorization、根拠支持のgateは省略しない。,NOT_APPLICABLE,2.7.4 (docs/2.アーキテクチャ/2.7.非機能と運用の概要.md:45); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 の本文を維持し、normative_criteriaとexceptionsを設計台帳へ固定する。,rag-guide-maintainers,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,codex-independent-wave4,2026-08-15,FINAL_TWO_REVIEWER_APPROVED
