sentence_id,docs_commit,original_sentence,revised_sentence,semantic_proposition,logical_operator,claim_type,modality,scope,primary_source_ids,source_locator,source_claim_role,supported_atoms,unsupported_atoms,unsupported_relation,appropriateness_verdict,verdict_reason,normative_criteria,exceptions,external_truth_level,action,owner,due_date,unblock_condition,lean_theorem,lean_assurance,axiom_audit,primary_reviewer,primary_review_date,independent_reviewer,independent_review_date,review_status
SENT-0481,52bebecfb2a435d0e7ff2efea557c5799674ded6,高性能な検索モデルでも、資料の正本性や現在の有効性を、文章の類似度だけから判断できません。,高性能な検索モデルでも、資料の正本性や現在の有効性を、文章の類似度だけから判断できません。この記述の適用範囲は 3.1.1 の対象データと構成に限定し、例外条件を同段落に明記します。,NOT(ATOM(retrieval=true)),NOT,general_technical_claim,有効,3.1.1 (docs/3.回答に使う資料を準備する/3.1.データソース棚卸し.md:10); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-010,SRC-010 https://arxiv.org/abs/1803.09010 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,NONE_DIRECTLY_VERIFIED,retrieval=true,NOT,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「retrieval=true」、関係「NOT」; 主張極性=EMPIRICAL_RESULT候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=NOTの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,3.1.1 (docs/3.回答に使う資料を準備する/3.1.データソース棚卸し.md:10) を「高性能な検索モデルでも、資料の正本性や現在の有効性を、文章の類似度だけから判断できません。この記述の適用範囲は 3.1.1 の対象データと構成に限定し、例外条件を同段落に明記します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「retrieval=true」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-0482,52bebecfb2a435d0e7ff2efea557c5799674ded6,Data Cascadesは、高リスクなAIシステムで、データの収集・管理上の問題が下流へ連鎖する事例を調査しました。,"Data Cascadesは、高リスクなAIシステムで、データの収集・管理上の問題が下流へ連鎖する事例を調査しました。この記述の範囲は、一次資料「“Everyone wants to do the model work, not the data work”: Data Cascades in High-Stakes AI」（2021年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。",ATOM(risk=true),ATOM,externally_cited_claim,UNCLASSIFIED,3.1.1 (docs/3.回答に使う資料を準備する/3.1.データソース棚卸し.md:12); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-009,SRC-009 https://dl.acm.org/doi/10.1145/3411764.3445518 — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,risk=true,NOT_APPLICABLE,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「risk=true」; 主張極性=AUTHOR_CLAIM候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=ATOMの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,"3.1.1 (docs/3.回答に使う資料を準備する/3.1.データソース棚卸し.md:12) を「Data Cascadesは、高リスクなAIシステムで、データの収集・管理上の問題が下流へ連鎖する事例を調査しました。この記述の範囲は、一次資料「“Everyone wants to do the model work, not the data work”: Data Cascades in High-Stakes AI」（2021年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「risk=true」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。",rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-0530,52bebecfb2a435d0e7ff2efea557c5799674ded6,障害情報は数分、規程は施行日前、研究資料は版更新後など、情報源ごとに許容遅延を定めます。,障害情報は数分、規程は施行日前、研究資料は版更新後など、情報源ごとに許容遅延を定めます。この記述の範囲は、一次資料「FreshLLMs: Refreshing Large Language Models with Search Engine Augmentation」（2023年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。,ATOM(fault_tolerance=true),ATOM,empirical_or_research_claim,UNCLASSIFIED,3.1.3 (docs/3.回答に使う資料を準備する/3.1.データソース棚卸し.md:82); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-013,SRC-013 https://arxiv.org/abs/2310.03214 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,EMPIRICAL_RESULT,NONE_DIRECTLY_VERIFIED,fault_tolerance=true,NOT_APPLICABLE,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「fault_tolerance=true」; 主張極性=EMPIRICAL_RESULT候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=ATOMの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,3.1.3 (docs/3.回答に使う資料を準備する/3.1.データソース棚卸し.md:82) を「障害情報は数分、規程は施行日前、研究資料は版更新後など、情報源ごとに許容遅延を定めます。この記述の範囲は、一次資料「FreshLLMs: Refreshing Large Language Models with Search Engine Augmentation」（2023年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「fault_tolerance=true」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-0554,52bebecfb2a435d0e7ff2efea557c5799674ded6,内部アルゴリズム監査の枠組みは、システムの企画から廃止までの全期間を通じた説明責任を扱いました。,内部アルゴリズム監査の枠組みは、システムの企画から廃止までの全期間を通じた説明責任を扱いました。この記述の範囲は、一次資料「Closing the AI Accountability Gap: Defining an End-to-End Framework for Internal Algorithmic Auditing」（2020年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。,NL_PROPOSITION(内部アルゴリズム監査の枠組みは、システムの企画から廃止までの全期間を通じた説明責任を扱いました。),UNFORMALIZED,externally_cited_claim,UNCLASSIFIED,3.1.5 (docs/3.回答に使う資料を準備する/3.1.データソース棚卸し.md:120); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-016,SRC-016 https://arxiv.org/abs/2001.00973 — abstract inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,UNFORMALIZED_NATURAL_LANGUAGE_CLAIM,NOT_APPLICABLE,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「UNFORMALIZED_NATURAL_LANGUAGE_CLAIM」; 主張極性=AUTHOR_CLAIM候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=UNFORMALIZEDの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,3.1.5 (docs/3.回答に使う資料を準備する/3.1.データソース棚卸し.md:120) を「内部アルゴリズム監査の枠組みは、システムの企画から廃止までの全期間を通じた説明責任を扱いました。この記述の範囲は、一次資料「Closing the AI Accountability Gap: Defining an End-to-End Framework for Internal Algorithmic Auditing」（2020年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「UNFORMALIZED_NATURAL_LANGUAGE_CLAIM」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-0568,52bebecfb2a435d0e7ff2efea557c5799674ded6,ML Test Scoreは、学習済みモデルだけでなく、データとパイプラインを含む本番準備を評価する観点を示しました。,ML Test Scoreは、学習済みモデルだけでなく、データとパイプラインを含む本番準備を評価する観点を示しました。この記述の範囲は、一次資料「The ML Test Score: A Rubric for ML Production Readiness and Technical Debt Reduction」（2017年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。,"AND(ATOM(evaluation=true), ATOM(dataflow=true))",AND,externally_cited_claim,UNCLASSIFIED,3.1.6 (docs/3.回答に使う資料を準備する/3.1.データソース棚卸し.md:142); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-017,SRC-017 https://research.google/pubs/the-ml-test-score-a-rubric-for-ml-production-readiness-and-technical-debt-reduction/ — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,dataflow=true,NOT_APPLICABLE,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「dataflow=true」; 主張極性=AUTHOR_CLAIM候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=ANDの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,3.1.6 (docs/3.回答に使う資料を準備する/3.1.データソース棚卸し.md:142) を「ML Test Scoreは、学習済みモデルだけでなく、データとパイプラインを含む本番準備を評価する観点を示しました。この記述の範囲は、一次資料「The ML Test Score: A Rubric for ML Production Readiness and Technical Debt Reduction」（2017年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「dataflow=true」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-0572,52bebecfb2a435d0e7ff2efea557c5799674ded6,取り込み（ingestion）は、情報源から資料を取得し、検査、解析、分割、埋め込み、登録を経て、検索可能なインデックスとして公開する処理です。,取り込み（ingestion）は、情報源から資料を取得し、検査、解析、分割、埋め込み、登録を経て、検索可能なインデックスとして公開する処理です。この記述の適用範囲は FILE-INTRO の対象データと構成に限定し、例外条件を同段落に明記します。,"AND(ATOM(retrieval=true), ATOM(parsing=true))",AND,general_technical_claim,可能,FILE-INTRO (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:3); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-018;SRC-019;SRC-021,SRC-018 https://research.google/pubs/flumejava-easy-efficient-data-parallel-pipelines/ — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-019 https://research.google/pubs/data-validation-for-machine-learning/ — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-021 https://www.vldb.org/pvldb/vol13/p3411-armbrust.pdf — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,parsing=true,NOT_APPLICABLE,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「parsing=true」; 主張極性=AUTHOR_CLAIM候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=ANDの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,FILE-INTRO (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:3) を「取り込み（ingestion）は、情報源から資料を取得し、検査、解析、分割、埋め込み、登録を経て、検索可能なインデックスとして公開する処理です。この記述の適用範囲は FILE-INTRO の対象データと構成に限定し、例外条件を同段落に明記します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「parsing=true」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-0575,52bebecfb2a435d0e7ff2efea557c5799674ded6,発見 → 取得 → 検査 → 解析 → 正規化 → 分割 → 埋め込み → 登録 → 検証 → 公開,発見 → 取得 → 検査 → 解析 → 正規化 → 分割 → 埋め込み → 登録 → 検証 → 公開,"AND(AND(ATOM(retrieval=true), ATOM(verification=true)), ATOM(parsing=true))",AND,general_technical_claim,UNCLASSIFIED,3.2.1 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:10); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-018;SRC-019,SRC-018 https://research.google/pubs/flumejava-easy-efficient-data-parallel-pipelines/ — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-019 https://research.google/pubs/data-validation-for-machine-learning/ — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,DEFINITION_OR_SPEC,NONE_DIRECTLY_VERIFIED,NOT_A_NORMATIVE_CLAIM,NOT_APPLICABLE,REMOVE_OR_REPLACE,8軸監査: 権威性=ナビゲーション/見出しのため対象外; 直接性=リンク先または章位置で再特定可能; 網羅性=単独の主語・述語を持たない; 主張極性=NON_CLAIM; スコープ=3.2.1; モダリティ=なし; 教材妥当性=索引・見出しとして保持可; 形式化妥当性=命題化すると意味を捏造する。原文「発見 → 取得 → 検査 → 解析 → 正規化 → 分割 → 埋め込み → 登録 → 検証 → 公開」は本文から削除せず証拠要求分類だけを除外する。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE,docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:10 は本文で維持し、sentence evidence generatorで navigation/table-label/heading として非命題へ再分類し、678件の証拠要求キューから除外して再生成する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-0577,52bebecfb2a435d0e7ff2efea557c5799674ded6,FlumeJavaは、並列データ処理を再利用可能な変換段階として構成する考え方を示しました。,"FlumeJavaは、並列データ処理を再利用可能な変換段階として構成する考え方を示しました。この記述の範囲は、一次資料「FlumeJava: Easy, Efficient Data-Parallel Pipelines」（2010年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。",NL_PROPOSITION(FlumeJavaは、並列データ処理を再利用可能な変換段階として構成する考え方を示しました。),UNFORMALIZED,externally_cited_claim,可能,3.2.1 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:13); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-018,SRC-018 https://research.google/pubs/flumejava-easy-efficient-data-parallel-pipelines/ — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,UNFORMALIZED_NATURAL_LANGUAGE_CLAIM,NOT_APPLICABLE,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「UNFORMALIZED_NATURAL_LANGUAGE_CLAIM」; 主張極性=AUTHOR_CLAIM候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=UNFORMALIZEDの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,"3.2.1 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:13) を「FlumeJavaは、並列データ処理を再利用可能な変換段階として構成する考え方を示しました。この記述の範囲は、一次資料「FlumeJava: Easy, Efficient Data-Parallel Pipelines」（2010年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「UNFORMALIZED_NATURAL_LANGUAGE_CLAIM」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。",rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-0594,52bebecfb2a435d0e7ff2efea557c5799674ded6,Data Validation for Machine Learningがデータの異常とスキーマ変化を検出する枠組みを扱ったように、取得要求が成功したという通信結果だけで正常と判断しません。,,"NOT(AND(AND(ATOM(retrieval=true), ATOM(data_quality=true)), ATOM(empirical_result=true)))",NOT,externally_cited_claim,UNCLASSIFIED,3.2.1 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:35); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-019,SRC-019 https://research.google/pubs/data-validation-for-machine-learning/ — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,empirical_result=true,NOT,APPROPRIATE_NORMATIVE,8軸監査: 権威性=本書著者の工学的判断; 直接性=外部資料の事実主張ではない; 網羅性=criteriaとexceptionsで条件化; 主張極性=AUTHOR_CLAIM; スコープ=3.2.1 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:35); モダリティ=条件付き推奨/禁止; 教材妥当性=経験的効果と分離; 形式化妥当性=NOTの条件を観測可能にする。原文「Data Validation for Machine Learningがデータの異常とスキーマ変化を検出する枠組みを扱ったように、取得要求が成功したという通信結果だけで正常と判断しません。」を規範として採用する。,対象データ、利用者、処理段階を特定する; 実行条件と観測可能な受入指標を定める; 判断結果と例外適用をtraceへ記録する,法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; より単純な構成が品質・遅延・費用・安全性の基準を満たす場合,NOT_APPLICABLE,3.2.1 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:35) の原文を維持し、直後に適用条件、受入指標、例外を一文ずつ追記する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-0602,52bebecfb2a435d0e7ff2efea557c5799674ded6,Dataflow Modelは、一括処理と継続処理を単純な優劣ではなく、正しさ、結果が利用可能になるまでの時間、費用から扱いました。,Dataflow Modelは、一括処理と継続処理を単純な優劣ではなく、正しさ、結果が利用可能になるまでの時間、費用から扱いました。この記述の範囲は、一次資料「The dataflow model」（2015年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。,"AND(AND(AND(ATOM(temporal_freshness=true), ATOM(cost=true)), ATOM(dataflow=true)), ATOM(empirical_result=true))",AND,externally_cited_claim,可能,3.2.2 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:49); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-020,SRC-020 https://doi.org/10.14778/2824032.2824076 — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,cost=true;empirical_result=true;temporal_freshness=true,NOT_APPLICABLE,REWRITE_REQUIRED,8軸監査: 権威性=候補資料のみ; 直接性=具体的section/page/API heading未確認; 網羅性=未支持要素「cost=true;empirical_result=true;temporal_freshness=true」; 主張極性=AUTHOR_CLAIM候補; スコープ=修正文で一次資料の実験/仕様範囲へ限定; モダリティ=原文以上に強めない; 教材妥当性=現状の無条件な一般化は不可; 形式化妥当性=ANDの主体・条件・否定を保持。元の具体情報を保持した修正文案は作成済みだが、直接locator確認前は採用不可。,NOT_APPLICABLE_NON_NORMATIVE,NOT_APPLICABLE_NON_NORMATIVE,UNVERIFIED,3.2.2 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:49) を「Dataflow Modelは、一括処理と継続処理を単純な優劣ではなく、正しさ、結果が利用可能になるまでの時間、費用から扱いました。この記述の範囲は、一次資料「The dataflow model」（2015年）が実際に扱ったデータセット、モデル、比較器、評価指標に限定します。」へ置換する前に、primary_source_idsの具体的section/page/API headingで未支持要素「cost=true;empirical_result=true;temporal_freshness=true」を照合する。照合できない要素だけを削除し、文を再分割・再形式化する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-0608,52bebecfb2a435d0e7ff2efea557c5799674ded6,解析器や埋め込みモデルを比較するときは、同じスナップショットを入力し、出力差の原因を処理変更に結び付けられるようにします。,,NL_PROPOSITION(解析器や埋め込みモデルを比較するときは、同じスナップショットを入力し、出力差の原因を処理変更に結び付けられるようにします。),UNFORMALIZED,general_technical_claim,UNCLASSIFIED,3.2.2 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:57); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-002;SRC-005;SRC-009;SRC-010;SRC-011,SRC-002 https://aclanthology.org/2020.emnlp-main.550/ — abstract inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-005 https://doi.org/10.1561/1500000019 — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-009 https://dl.acm.org/doi/10.1145/3411764.3445518 — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,UNFORMALIZED_NATURAL_LANGUAGE_CLAIM,NOT_APPLICABLE,APPROPRIATE_NORMATIVE,8軸監査: 権威性=本書著者の工学的判断; 直接性=外部資料の事実主張ではない; 網羅性=criteriaとexceptionsで条件化; 主張極性=AUTHOR_CLAIM; スコープ=3.2.2 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:57); モダリティ=条件付き推奨/禁止; 教材妥当性=経験的効果と分離; 形式化妥当性=UNFORMALIZEDの条件を観測可能にする。原文「解析器や埋め込みモデルを比較するときは、同じスナップショットを入力し、出力差の原因を処理変更に結び付けられるようにします。」を規範として採用する。,対象データ、利用者、処理段階を特定する; 実行条件と観測可能な受入指標を定める; 判断結果と例外適用をtraceへ記録する,法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; より単純な構成が品質・遅延・費用・安全性の基準を満たす場合,NOT_APPLICABLE,3.2.2 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:57) の原文を維持し、直後に適用条件、受入指標、例外を一文ずつ追記する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
SENT-0615,52bebecfb2a435d0e7ff2efea557c5799674ded6,同じキーを再処理しても、チャンクやベクトルを二重登録しないようにします。,,NL_PROPOSITION(同じキーを再処理しても、チャンクやベクトルを二重登録しないようにします。),UNFORMALIZED,general_technical_claim,UNCLASSIFIED,3.2.3 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:69); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6,SRC-002;SRC-005;SRC-009;SRC-010;SRC-011,SRC-002 https://aclanthology.org/2020.emnlp-main.550/ — abstract inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-005 https://doi.org/10.1561/1500000019 — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定; SRC-009 https://dl.acm.org/doi/10.1145/3411764.3445518 — primary_page inspected 2026-08-15; 現主張への直接locatorは未確定,AUTHOR_CLAIM,NONE_DIRECTLY_VERIFIED,UNFORMALIZED_NATURAL_LANGUAGE_CLAIM,UNFORMALIZED,APPROPRIATE_NORMATIVE,8軸監査: 権威性=本書著者の工学的判断; 直接性=外部資料の事実主張ではない; 網羅性=criteriaとexceptionsで条件化; 主張極性=AUTHOR_CLAIM; スコープ=3.2.3 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:69); モダリティ=条件付き推奨/禁止; 教材妥当性=経験的効果と分離; 形式化妥当性=UNFORMALIZEDの条件を観測可能にする。原文「同じキーを再処理しても、チャンクやベクトルを二重登録しないようにします。」を規範として採用する。,対象データ、利用者、処理段階を特定する; 実行条件と観測可能な受入指標を定める; 判断結果と例外適用をtraceへ記録する,法令・契約・公式仕様が優先される場合; 対象条件で効果を再現できない場合; より単純な構成が品質・遅延・費用・安全性の基準を満たす場合,NOT_APPLICABLE,3.2.3 (docs/3.回答に使う資料を準備する/3.2.Ingestion設計.md:69) の原文を維持し、直後に適用条件、受入指標、例外を一文ずつ追記する。,rag-guide-maintainers,2026-09-30,NOT_BLOCKED_PRIMARY_PROPOSAL,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,codex-primary-wave4,2026-08-15,,,PRIMARY_REVIEW_COMPLETE
