sentence_id,field,current_value,replacement_value,reason
SENT-0123,action,10.1.2 (docs/10.AWSで設計・実装する/10.1.構成方式を選ぶ.md:30); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 を「Bedrock Knowledge BasesでS3 Vectorsを使う構成はhybrid searchに対応しないため、語彙一致が必要ならOpenSearch Serverlessを選ぶか、別系統で得たBM25結果とS3 Vectors結果を本ガイドのRRFまたはrerankerで統合します。」へ置換し、Gold合意文との一致を再抽出後に確認する。,docs/10.AWSで設計・実装する/10.1.構成方式を選ぶ.md:30 の現文を「Bedrock Knowledge BasesでS3 Vectorsを使う構成はhybrid searchに対応しないため、語彙一致が必要ならOpenSearch Serverlessを選ぶか、別系統で得たBM25結果とS3 Vectors結果を[Hybrid retrieval](../4.質問に合う根拠を探す/4.5.Hybrid retrieval.md)で定義したRRFまたはrerankerで統合します。」へ置換する。置換後にsentence projectionを再抽出し、主体、対象、条件、否定、列挙を再監査する。,actionをリンク保持後の完成修正文へ同期する。
SENT-0123,revised_sentence,Bedrock Knowledge BasesでS3 Vectorsを使う構成はhybrid searchに対応しないため、語彙一致が必要ならOpenSearch Serverlessを選ぶか、別系統で得たBM25結果とS3 Vectors結果を本ガイドのRRFまたはrerankerで統合します。,Bedrock Knowledge BasesでS3 Vectorsを使う構成はhybrid searchに対応しないため、語彙一致が必要ならOpenSearch Serverlessを選ぶか、別系統で得たBM25結果とS3 Vectors結果を[Hybrid retrieval](../4.質問に合う根拠を探す/4.5.Hybrid retrieval.md)で定義したRRFまたはrerankerで統合します。,意味上必要な本書内のHybrid retrieval定義への導線を保持する。
SENT-0123,supported_atoms,NONE_DIRECTLY_VERIFIED,dense=true;retrieval=true;s3_vectors=true,OFFICIAL_SPECがsemantic retrievalとS3 Vectors構成を直接支持するためNONE_DIRECTLY_VERIFIEDは誤り。
SENT-0123,unsupported_atoms,dense=true;opensearch=true;rerank=true;s3_vectors=true,lexical=true;evidence_support=true;opensearch=true;rerank=true,公式locatorで支持する製品仕様と、本ガイド独自の別系統検索・統合規則を分離して表示する。
SENT-0282,action,docs/10.AWSで設計・実装する/10.7.構成パターン.md:29 の現文を「「The Probabilistic Relevance Framework: BM25 and Beyond」（2009年）が評価したデータセット、モデル、比較器、指標の範囲では、結果はsource scoreを直接加算せず、役割とprovenanceを持つEvidence Setへ変換します。」へ置換する。置換後にsentence projectionを再抽出し、主体、対象、条件、否定、列挙がfinal_revised_sentenceと一致することを確認する。,docs/10.AWSで設計・実装する/10.7.構成パターン.md:29 の現文を「検索器の生scoreは直接加算せず、候補を役割とprovenanceを持つEvidence Setへ正規化します。」へ置換する。同じ節または設計台帳へnormative_criteriaとexceptionsを実装し、sentence projectionを再抽出する。,actionを規範化後の完成文と受入条件へ同期する。
SENT-0282,appropriateness_verdict,REWRITE_REQUIRED,APPROPRIATE_NORMATIVE,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。
SENT-0282,exceptions,NOT_APPLICABLE_NON_NORMATIVE,共通尺度への校正方法と校正データを固定し、回帰試験で妥当性を確認したscoreだけは直接統合に利用できる。,規範の適用外条件を文固有に明示する。
SENT-0282,external_truth_level,UNVERIFIED,NOT_APPLICABLE,外部研究結果の真偽ではなく本ガイドのローカル規範として扱う。
SENT-0282,normative_criteria,NOT_APPLICABLE_NON_NORMATIVE,各候補に安定ID、検索器、元順位、元score、文書版、権限属性を付け、Evidence Setまでの変換をtraceで再現できること。,規範を観測可能かつ文固有の受入条件へ落とす。
SENT-0282,revised_sentence,「The Probabilistic Relevance Framework: BM25 and Beyond」（2009年）が評価したデータセット、モデル、比較器、指標の範囲では、結果はsource scoreを直接加算せず、役割とprovenanceを持つEvidence Setへ変換します。,検索器の生scoreは直接加算せず、候補を役割とprovenanceを持つEvidence Setへ正規化します。,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。
SENT-0282,unsupported_atoms,empirical_result=true;evidence_support=true,,規範は外部事実の未支持atomではなくcriteria/exceptionsで管理する。
SENT-0282,unsupported_relation,NOT,,規範化後の関係はローカル契約としてcriteriaへ移す。
SENT-0282,verdict_reason,現文は研究報告または引用元への帰属を含む外部事実で、直接locatorのない状態では無条件に採用できない。NORMATIVE化や削除では元の意味が変わるため、主体、具体的対象、条件、否定を残し、研究範囲、利用時点の仕様、または対象データでの検証へ限定した完成文に確定した。,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。,最終判定、意味保存、規範化の根拠を一致させる。
SENT-0688,action,3.3.1 (docs/3.回答に使う資料を準備する/3.3.文書解析と正規化.md:12); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 を「「LayoutLMv3: Pre-training for Document AI with Unified Text and Image Masking」（2022年）が評価したデータセット、モデル、比較器、指標の範囲では、LayoutLMv3は、テキストと画像領域を統合して事前学習し、複数の文書理解タスクで評価されました。」へ置換し、Gold合意文との一致を再抽出後に確認する。,docs/3.回答に使う資料を準備する/3.3.文書解析と正規化.md:12 の現文を維持し、LayoutLMv3 Abstractのlocator、AUTHOR_CLAIM、SOURCE_ASSERTED、supported_atoms=evaluation=trueを固定する。,SUPPORTEDかつrevised_sentence空欄は現文維持を意味するため、Gold前の置換actionを残してはならない。
SENT-0688,supported_atoms,NONE_DIRECTLY_VERIFIED,evaluation=true,APPROPRIATE_SUPPORTEDなのにNONE_DIRECTLY_VERIFIEDのままで、Goldの直接支持理由と矛盾する。
SENT-1088,action,docs/3.回答に使う資料を準備する/3.6.Embedding設計.md:112 の現文を「「Late Chunking: Contextual Chunk Embeddings Using Long-Context Embedding Models」（2024年）が評価したデータセット、モデル、比較器、指標の範囲では、チャンキングと埋め込みモデルを同時に変えると、改善原因を特定できません。」へ置換する。置換後にsentence projectionを再抽出し、主体、対象、条件、否定、列挙がfinal_revised_sentenceと一致することを確認する。,docs/3.回答に使う資料を準備する/3.6.Embedding設計.md:112 の現文を「チャンキングと埋め込みモデルは同時に変更せず、一方を固定して改善原因を判定します。」へ置換する。同じ節または設計台帳へnormative_criteriaとexceptionsを実装し、sentence projectionを再抽出する。,actionを規範化後の完成文と受入条件へ同期する。
SENT-1088,appropriateness_verdict,REWRITE_REQUIRED,APPROPRIATE_NORMATIVE,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。
SENT-1088,exceptions,NOT_APPLICABLE_NON_NORMATIVE,互換性上分離できないmigrationでは要因実験または追加ablationを行い、単独効果を推定できないことを明記する。,規範の適用外条件を文固有に明示する。
SENT-1088,external_truth_level,UNVERIFIED,NOT_APPLICABLE,外部研究結果の真偽ではなく本ガイドのローカル規範として扱う。
SENT-1088,normative_criteria,NOT_APPLICABLE_NON_NORMATIVE,同じcorpus、query、gold evidence、index条件で一要素だけを変更し、Recall、nDCG、遅延、費用の差を記録する。,規範を観測可能かつ文固有の受入条件へ落とす。
SENT-1088,revised_sentence,「Late Chunking: Contextual Chunk Embeddings Using Long-Context Embedding Models」（2024年）が評価したデータセット、モデル、比較器、指標の範囲では、チャンキングと埋め込みモデルを同時に変えると、改善原因を特定できません。,チャンキングと埋め込みモデルは同時に変更せず、一方を固定して改善原因を判定します。,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。
SENT-1088,source_claim_role,EMPIRICAL_RESULT,AUTHOR_CLAIM,規範化後の主張極性をAUTHOR_CLAIMまたはローカルDEFINITION_OR_SPECへ合わせる。
SENT-1088,unsupported_atoms,embedding_model=true;empirical_result=true,,規範は外部事実の未支持atomではなくcriteria/exceptionsで管理する。
SENT-1088,unsupported_relation,NOT,,規範化後の関係はローカル契約としてcriteriaへ移す。
SENT-1088,verdict_reason,現文は研究報告または引用元への帰属を含む外部事実で、直接locatorのない状態では無条件に採用できない。NORMATIVE化や削除では元の意味が変わるため、主体、具体的対象、条件、否定を残し、研究範囲、利用時点の仕様、または対象データでの検証へ限定した完成文に確定した。,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。,最終判定、意味保存、規範化の根拠を一致させる。
SENT-1164,action,docs/3.回答に使う資料を準備する/3.7.Index構築とライフサイクル.md:71 の現文を「「ACORN: Performant and Predicate-Agnostic Search Over Vector Embeddings and Structured Data」（2024年）が評価したデータセット、モデル、比較器、指標の範囲では、公開ベンチマークの値だけで方式を選びません。」へ置換する。置換後にsentence projectionを再抽出し、主体、対象、条件、否定、列挙がfinal_revised_sentenceと一致することを確認する。,docs/3.回答に使う資料を準備する/3.7.Index構築とライフサイクル.md:71 の現文を「方式の採否は公開benchmarkの値だけで決めず、対象データ、負荷、費用、安全性の受入条件で決めます。」へ置換する。同じ節または設計台帳へnormative_criteriaとexceptionsを実装し、sentence projectionを再抽出する。,actionを規範化後の完成文と受入条件へ同期する。
SENT-1164,appropriateness_verdict,REWRITE_REQUIRED,APPROPRIATE_NORMATIVE,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。
SENT-1164,exceptions,NOT_APPLICABLE_NON_NORMATIVE,探索段階で対象データが未整備の場合はbenchmarkで候補を絞れるが、本番採用前に対象データ評価を必須とする。,規範の適用外条件を文固有に明示する。
SENT-1164,external_truth_level,UNVERIFIED,NOT_APPLICABLE,外部研究結果の真偽ではなく本ガイドのローカル規範として扱う。
SENT-1164,normative_criteria,NOT_APPLICABLE_NON_NORMATIVE,公開benchmarkは候補選定に限り、最終採否は対象データの品質、p95遅延、費用、更新性、安全性の閾値で判定する。,規範を観測可能かつ文固有の受入条件へ落とす。
SENT-1164,revised_sentence,「ACORN: Performant and Predicate-Agnostic Search Over Vector Embeddings and Structured Data」（2024年）が評価したデータセット、モデル、比較器、指標の範囲では、公開ベンチマークの値だけで方式を選びません。,方式の採否は公開benchmarkの値だけで決めず、対象データ、負荷、費用、安全性の受入条件で決めます。,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。
SENT-1164,source_claim_role,DEFINITION_OR_SPEC,AUTHOR_CLAIM,規範化後の主張極性をAUTHOR_CLAIMまたはローカルDEFINITION_OR_SPECへ合わせる。
SENT-1164,unsupported_atoms,benchmark=true;evaluation=true,,規範は外部事実の未支持atomではなくcriteria/exceptionsで管理する。
SENT-1164,unsupported_relation,NOT,,規範化後の関係はローカル契約としてcriteriaへ移す。
SENT-1164,verdict_reason,現文は研究報告または引用元への帰属を含む外部事実で、直接locatorのない状態では無条件に採用できない。NORMATIVE化や削除では元の意味が変わるため、主体、具体的対象、条件、否定を残し、研究範囲、利用時点の仕様、または対象データでの検証へ限定した完成文に確定した。,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。,最終判定、意味保存、規範化の根拠を一致させる。
SENT-1419,supported_atoms,NONE_DIRECTLY_VERIFIED,sparse=true;dense=true;generated_query_representation=true;retrieval=true,Gold理由はQuery2doc Abstractが擬似文書追加と疎・密検索双方の改善を支持するとしており、NONE_DIRECTLY_VERIFIEDと矛盾する。
SENT-1419,unsupported_atoms,sparse=true,,修正文はAbstractが直接述べる疎・密検索双方の改善へ限定済みであり、sparse=trueを未支持に残してはならない。
SENT-1735,action,docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md:32 の現文を「「Dense Passage Retrieval for Open-Domain Question Answering」（2020年）が評価したデータセット、モデル、比較器、指標の範囲では、製品、地域、文書種別は、利用者が明示した場合は必須フィルター、推定した場合は順位調整条件にできます。」へ置換する。置換後にsentence projectionを再抽出し、主体、対象、条件、否定、列挙がfinal_revised_sentenceと一致することを確認する。,docs/4.質問に合う根拠を探す/4.6.Retrieval-time filtering.md:32 の現文を「製品、地域、文書種別は、利用者が明示した場合は必須filter、モデルが推定した場合は順位調整条件として区別します。」へ置換する。同じ節または設計台帳へnormative_criteriaとexceptionsを実装し、sentence projectionを再抽出する。,actionを規範化後の完成文と受入条件へ同期する。
SENT-1735,appropriateness_verdict,REWRITE_REQUIRED,APPROPRIATE_NORMATIVE,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。
SENT-1735,exceptions,NOT_APPLICABLE_NON_NORMATIVE,法令・契約・検証済みmaster dataが要求する条件は必須filterにできる。低confidenceの推定値で候補を除外しない。,規範の適用外条件を文固有に明示する。
SENT-1735,external_truth_level,UNVERIFIED,NOT_APPLICABLE,外部研究結果の真偽ではなく本ガイドのローカル規範として扱う。
SENT-1735,normative_criteria,NOT_APPLICABLE_NON_NORMATIVE,条件ごとにexplicitまたはinferredのprovenanceとconfidenceを記録し、必須filterは利用者明示値または検証済み正本値だけから作る。,規範を観測可能かつ文固有の受入条件へ落とす。
SENT-1735,revised_sentence,「Dense Passage Retrieval for Open-Domain Question Answering」（2020年）が評価したデータセット、モデル、比較器、指標の範囲では、製品、地域、文書種別は、利用者が明示した場合は必須フィルター、推定した場合は順位調整条件にできます。,製品、地域、文書種別は、利用者が明示した場合は必須filter、モデルが推定した場合は順位調整条件として区別します。,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。
SENT-1735,unsupported_atoms,UNFORMALIZED_NATURAL_LANGUAGE_CLAIM,,規範は外部事実の未支持atomではなくcriteria/exceptionsで管理する。
SENT-1735,unsupported_relation,UNFORMALIZED,,規範化後の関係はローカル契約としてcriteriaへ移す。
SENT-1735,verdict_reason,現文は研究報告または引用元への帰属を含む外部事実で、直接locatorのない状態では無条件に採用できない。NORMATIVE化や削除では元の意味が変わるため、主体、具体的対象、条件、否定を残し、研究範囲、利用時点の仕様、または対象データでの検証へ限定した完成文に確定した。,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。,最終判定、意味保存、規範化の根拠を一致させる。
SENT-1775,action,docs/4.質問に合う根拠を探す/4.7.Retrieval失敗診断.md:3 の現文を「「Dense Passage Retrieval for Open-Domain Question Answering」（2020年）が評価したデータセット、モデル、比較器、指標の範囲では、retrievalの改善は、候補が足りないという現象を一つの原因で説明しないことから始まります。」へ置換する。置換後にsentence projectionを再抽出し、主体、対象、条件、否定、列挙がfinal_revised_sentenceと一致することを確認する。,docs/4.質問に合う根拠を探す/4.7.Retrieval失敗診断.md:3 の現文を「retrievalの候補不足は、corpus欠損、indexの古さ、解析・分割、質問変換、filter、順位付けの原因へ分けて診断します。」へ置換する。同じ節または設計台帳へnormative_criteriaとexceptionsを実装し、sentence projectionを再抽出する。,actionを規範化後の完成文と受入条件へ同期する。
SENT-1775,appropriateness_verdict,REWRITE_REQUIRED,APPROPRIATE_NORMATIVE,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。
SENT-1775,exceptions,NOT_APPLICABLE_NON_NORMATIVE,複合原因は複数labelを許し、証跡不足時は原因を推測せず未分類として再計測する。,規範の適用外条件を文固有に明示する。
SENT-1775,external_truth_level,UNVERIFIED,NOT_APPLICABLE,外部研究結果の真偽ではなく本ガイドのローカル規範として扱う。
SENT-1775,normative_criteria,NOT_APPLICABLE_NON_NORMATIVE,失敗queryごとに各段階の入力、候補数、除外理由、順位、版をtraceし、少なくとも一つの原因または未分類へ割り当てる。,規範を観測可能かつ文固有の受入条件へ落とす。
SENT-1775,revised_sentence,「Dense Passage Retrieval for Open-Domain Question Answering」（2020年）が評価したデータセット、モデル、比較器、指標の範囲では、retrievalの改善は、候補が足りないという現象を一つの原因で説明しないことから始まります。,retrievalの候補不足は、corpus欠損、indexの古さ、解析・分割、質問変換、filter、順位付けの原因へ分けて診断します。,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。
SENT-1775,source_claim_role,EMPIRICAL_RESULT,AUTHOR_CLAIM,規範化後の主張極性をAUTHOR_CLAIMまたはローカルDEFINITION_OR_SPECへ合わせる。
SENT-1775,unsupported_atoms,empirical_result=true;retrieval=true,,規範は外部事実の未支持atomではなくcriteria/exceptionsで管理する。
SENT-1775,unsupported_relation,NOT,,規範化後の関係はローカル契約としてcriteriaへ移す。
SENT-1775,verdict_reason,現文は研究報告または引用元への帰属を含む外部事実で、直接locatorのない状態では無条件に採用できない。NORMATIVE化や削除では元の意味が変わるため、主体、具体的対象、条件、否定を残し、研究範囲、利用時点の仕様、または対象データでの検証へ限定した完成文に確定した。,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。,最終判定、意味保存、規範化の根拠を一致させる。
SENT-1851,revised_sentence,フィルターを考慮した距離を学習するワークショップ公開論文を、フィルター付き近傍探索の候補方式として参照します。,[フィルターを考慮した距離を学習するワークショップ公開論文](https://openreview.net/forum?id=dILIRHcYvC)を、フィルター付き近傍探索の候補方式として参照します。,修正文自体にもcanonical URLを保持し、actionと一致させる必要がある。
SENT-2228,action,5.7.2 (docs/5.根拠を選別・整形する/5.7.矛盾・古い根拠の扱い.md:64); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 を「「RAGTruth: A Hallucination Corpus for Developing Trustworthy Retrieval-Augmented Language Models」（2023年）が評価したデータセット、モデル、比較器、指標の範囲では、RAGTruthは、取得した入力文脈に対して支持されない生成と矛盾する生成の例を収集しました。」へ置換し、Gold合意文との一致を再抽出後に確認する。,docs/5.根拠を選別・整形する/5.7.矛盾・古い根拠の扱い.md:64 の現文を維持し、RAGTruth Abstractがretrieved contentsに対するunsupported/contradictory claimsを直接扱うことを、NOT関係を含む根拠として固定する。,SUPPORTEDかつrevised_sentence空欄は現文維持を意味するため、Gold前の置換actionを残してはならない。
SENT-2228,supported_atoms,NONE_DIRECTLY_VERIFIED,retrieval=true;generation=true;evidence_support=true,APPROPRIATE_SUPPORTEDなのにNONE_DIRECTLY_VERIFIEDのままで、Goldの直接支持理由と矛盾する。
SENT-2537,action,FILE-INTRO (docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md:20); authoritative docs commit 52bebecfb2a435d0e7ff2efea557c5799674ded6 を「「Toolformer: Language Models Can Teach Themselves to Use Tools」（2023年）が評価したデータセット、モデル、比較器、指標の範囲では、Toolformerは、言語モデルがAPI呼び出しを学習する方法を扱い、ReActは推論と行動を交互に進めました。」へ置換し、Gold合意文との一致を再抽出後に確認する。,docs/6.根拠に基づいて回答する/6.8.回答と業務実行の境界.md:20 の現文を維持し、ToolformerのAPI利用学習とReActのreasoning/action交互実行をそれぞれ対応するAbstract locatorへ割り当てる。,SUPPORTEDかつrevised_sentence空欄は現文維持を意味するため、Gold前の置換actionを残してはならない。
SENT-2537,supported_atoms,NONE_DIRECTLY_VERIFIED,learned=true;generation=true;tool_use=true,APPROPRIATE_SUPPORTEDなのにNONE_DIRECTLY_VERIFIEDのままで、Goldの直接支持理由と矛盾する。
SENT-2615,action,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:97 の現文を「「Enabling Large Language Models to Generate Text with Citations」（2023年）が評価したデータセット、モデル、比較器、指標の範囲では、ALCEは長文回答について引用の正しさと網羅性を評価し、FActScoreは長文を検証可能な原子的事実へ分解します。」へ置換する。置換後にsentence projectionを再抽出し、主体、対象、条件、否定、列挙がfinal_revised_sentenceと一致することを確認する。,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:97 の現文を「ALCEは長文回答の引用についてcitation precisionとcitation recallを評価し、FActScoreは長文回答を原子的事実へ分解して知識源による支持を評価します。」へ置換する。置換後にsentence projectionを再抽出し、主体、対象、条件、否定、列挙を再監査する。,actionをsource別に意味保存した完成修正文へ同期する。
SENT-2615,revised_sentence,「Enabling Large Language Models to Generate Text with Citations」（2023年）が評価したデータセット、モデル、比較器、指標の範囲では、ALCEは長文回答について引用の正しさと網羅性を評価し、FActScoreは長文を検証可能な原子的事実へ分解します。,ALCEは長文回答の引用についてcitation precisionとcitation recallを評価し、FActScoreは長文回答を原子的事実へ分解して知識源による支持を評価します。,単一論文の評価範囲句を複数の論文・方式へ掛けるとsource attributionが誤るため、sourceごとの役割またはローカル比較規則へ分離する。
SENT-2623,action,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:108 の現文を「「Dense Passage Retrieval for Open-Domain Question Answering」（2020年）が評価したデータセット、モデル、比較器、指標の範囲では、95パーセンタイル遅延は、処理時間が短い順に並べたときに95%の要求が収まる値です。」へ置換する。置換後にsentence projectionを再抽出し、主体、対象、条件、否定、列挙がfinal_revised_sentenceと一致することを確認する。,docs/7.品質を評価し改善する/7.1.評価設計の全体像.md:108 の現文を「本ガイドでは、p95 latencyを、処理時間を短い順に並べたとき95%の要求が収まる値として用います。」へ置換する。同じ節または設計台帳へnormative_criteriaとexceptionsを実装し、sentence projectionを再抽出する。,actionを規範化後の完成文と受入条件へ同期する。
SENT-2623,appropriateness_verdict,REWRITE_REQUIRED,APPROPRIATE_NORMATIVE,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。
SENT-2623,exceptions,NOT_APPLICABLE_NON_NORMATIVE,sampleが少ない場合はp95だけを断定せず、分布、件数、信頼区間または個票を併記する。,規範の適用外条件を文固有に明示する。
SENT-2623,external_truth_level,UNVERIFIED,NOT_APPLICABLE,外部研究結果の真偽ではなく本ガイドのローカル規範として扱う。
SENT-2623,normative_criteria,NOT_APPLICABLE_NON_NORMATIVE,測定窓、対象endpoint、成功・timeoutの扱い、sample数、percentile計算法を固定し、同じ定義を本文と監視へ適用する。,規範を観測可能かつ文固有の受入条件へ落とす。
SENT-2623,revised_sentence,「Dense Passage Retrieval for Open-Domain Question Answering」（2020年）が評価したデータセット、モデル、比較器、指標の範囲では、95パーセンタイル遅延は、処理時間が短い順に並べたときに95%の要求が収まる値です。,本ガイドでは、p95 latencyを、処理時間を短い順に並べたとき95%の要求が収まる値として用います。,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。
SENT-2623,source_claim_role,AUTHOR_CLAIM,DEFINITION_OR_SPEC,規範化後の主張極性をAUTHOR_CLAIMまたはローカルDEFINITION_OR_SPECへ合わせる。
SENT-2623,unsupported_atoms,UNFORMALIZED_NATURAL_LANGUAGE_CLAIM,,規範は外部事実の未支持atomではなくcriteria/exceptionsで管理する。
SENT-2623,unsupported_relation,NOT_APPLICABLE,,規範化後の関係はローカル契約としてcriteriaへ移す。
SENT-2623,verdict_reason,現文は研究報告または引用元への帰属を含む外部事実で、直接locatorのない状態では無条件に採用できない。NORMATIVE化や削除では元の意味が変わるため、主体、具体的対象、条件、否定を残し、研究範囲、利用時点の仕様、または対象データでの検証へ限定した完成文に確定した。,現文の内容は外部論文の実験結果ではなく、本ガイドの設計・評価・運用規則またはローカル定義である。単一論文の評価範囲句を外し、観測可能なcriteriaと例外を持つ規範として確定する。,最終判定、意味保存、規範化の根拠を一致させる。
SENT-2689,action,docs/7.品質を評価し改善する/7.2.評価データセット.md:13 の現文を「「KILT: a Benchmark for Knowledge Intensive Language Tasks」（2020年）が評価したデータセット、モデル、比較器、指標の範囲では、開発比較では改善量、リリース判定では最低基準、障害調査では失敗段階の特定を重視します。」へ置換する。置換後にsentence projectionを再抽出し、主体、対象、条件、否定、列挙がfinal_revised_sentenceと一致することを確認する。,docs/7.品質を評価し改善する/7.2.評価データセット.md:13 の現文を「開発比較では改善量、release判定では最低基準、障害調査では失敗段階の特定を重視します。」へ置換する。同じ節または設計台帳へnormative_criteriaとexceptionsを実装し、sentence projectionを再抽出する。,actionを規範化後の完成文と受入条件へ同期する。
