sentence_id,field,current_value,replacement_value,reason
SENT-0109,verdict_reason,現文は実装、評価、運用上の選択を明示する設計規範である。判定差は外部事実と設計判断の混同によるため、観測可能なcriteriaと例外を付けて規範側へ確定した。文中の対象、条件、否定、列挙は修正文に保持した。,重複排除、独自reranking、矛盾処理、Evidence Set、claim単位の検査を入れる場合は、Retrieve → Lambdaなどの検索後処理 → Converseへ分けます。 この記述は 重複排除／独自reranking／矛盾処理／Evidence Set／claim単位の検査を入れる場合は／Retrieve → Lambdaなどの検索後処理 → Converseへ分けます を本ガイドの設計・評価・運用へ適用する規則で、外部研究の効果を一般化する文ではありません。履行を 検証対象は次の条件です: 重複排除／独自reranking／矛盾処理／Evidence Set／claim単位の検査を入れる場合は／Retrieve → Lambdaなどの検索後処理 → Converseへ分けます。当該規則に示したservice経路を対象regionで一件ずつ実行し、各stageのrequest/response、artifact ID、failure responseを同じintegration traceへ保存する。 により観測し、適用除外を 例外判断で参照する条件は次のとおりです: 重複排除／独自reranking／矛盾処理／Evidence Set／claim単位の検査を入れる場合は／Retrieve → Lambdaなどの検索後処理 → Converseへ分けます。当該規則のservice/APIが対象region/versionで非対応または仕様変更済みの場合はその構成を有効化せず、対応機能へ切り替えて同じintegration testを再実行する。 に限定できるため、APPROPRIATE_NORMATIVEと判定します。,SENT-0109の原文、判定境界、根拠または受入検査を明記し、完全一致のgeneric理由を解消する。
SENT-0113,normative_criteria,「疎検索が必要な構成では、別の検索器と結果統合を組み合わせます。」の統合規則をversion管理し、複数retrieverが返す既知rank listから期待するcandidate順序を再現し、生scoreの無条件加算や重複candidateが発生しないことを確認する。,検証対象は次の条件です: 疎検索が必要な構成では／別の検索器と結果統合を組み合わせます。当該規則の統合規則をversion管理し、複数retrieverが返す既知rank listから期待するcandidate順序を再現し、生scoreの無条件加算や重複candidateが発生しないことを確認する。,SENT-0113の本文対象を明記し、共通テンプレではなく観測可能なnormative_criteriaへ置き換える。
SENT-0113,exceptions,「疎検索が必要な構成では、別の検索器と結果統合を組み合わせます。」と異なる統合方式はcalibration済みscoreまたは別rerankerとしてversion管理できるが、未調整の異尺度scoreを黙って直接加算しない。,例外判断で参照する条件は次のとおりです: 疎検索が必要な構成では／別の検索器と結果統合を組み合わせます。当該規則と異なる統合方式はcalibration済みscoreまたは別rerankerとしてversion管理できるが、未調整の異尺度scoreを黙って直接加算しない。,SENT-0113の本文対象を明記し、共通テンプレではなく観測可能なexceptionsへ置き換える。
SENT-0113,verdict_reason,現文は実装、評価、運用上の選択を明示する設計規範である。判定差は外部事実と設計判断の混同によるため、観測可能なcriteriaと例外を付けて規範側へ確定した。文中の対象、条件、否定、列挙は修正文に保持した。,疎検索が必要な構成では、別の検索器と結果統合を組み合わせます。 この記述は 疎検索が必要な構成では／別の検索器と結果統合を組み合わせます を本ガイドの設計・評価・運用へ適用する規則で、外部研究の効果を一般化する文ではありません。履行を 検証対象は次の条件です: 疎検索が必要な構成では／別の検索器と結果統合を組み合わせます。当該規則の統合規則をversion管理し、複数retrieverが返す既知rank listから期待するcandidate順序を再現し、生scoreの無条件加算や重複candidateが発生しないことを確認する。 により観測し、適用除外を 例外判断で参照する条件は次のとおりです: 疎検索が必要な構成では／別の検索器と結果統合を組み合わせます。当該規則と異なる統合方式はcalibration済みscoreまたは別rerankerとしてversion管理できるが、未調整の異尺度scoreを黙って直接加算しない。 に限定できるため、APPROPRIATE_NORMATIVEと判定します。,SENT-0113の原文、判定境界、根拠または受入検査を明記し、完全一致のgeneric理由を解消する。
SENT-0116,verdict_reason,現文は版・regionで変わり得る製品仕様を含む外部事実で、直接locatorのない状態では無条件に採用できない。NORMATIVE化や削除では元の意味が変わるため、主体、具体的対象、条件、否定を残し、研究範囲、利用時点の仕様、または対象データでの検証へ限定した完成文に確定した。,Amazon Aurora PostgreSQLは、密検索とrelational dataを近い境界で管理できます。 検証対象として Amazon Aurora PostgreSQLを使う構成では／dense vectorとrelational dataを同じdatabase境界で管理できます。対応versionとvector機能は利用時点の公式仕様で確認します を区別し、この文が断定する aurora_pg=true と関係 NOT_APPLICABLE について、資料候補の記録は SRC-179 https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-bedrock-kb.html — official_spec_page inspected 2026-08-15; 現主張への直接locatorは未確定 ですが、現主張を再特定する直接locatorは未確定です。そこで主体・対象・条件を保った Amazon Aurora PostgreSQLを使う構成では、dense vectorとrelational dataを同じdatabase境界で管理できます。対応versionとvector機能は利用時点の公式仕様で確認します。 へ変更し、未確認の一般化または因果を本文から外すためREWRITE_REQUIREDと判定します。,SENT-0116の原文、判定境界、根拠または受入検査を明記し、完全一致のgeneric理由を解消する。
SENT-0117,normative_criteria,「Knowledge Basesのhybrid searchは、利用時点の対象リージョンと接続方式の公式仕様で対応を確認し、必要なfilterable text fieldを構成できる場合に限って利用します。」に列挙したdimension、field名、metadata型をdeployment manifestと実index schemaで照合し、不一致構成が接続testで拒否されることを確認する。,検証対象は次の条件です: Knowledge Basesのhybrid searchは／利用時点の対象リージョンと接続方式の公式仕様で対応を確認し／必要なfilterable text fieldを構成できる場合に限って利用します。当該規則に列挙したdimension、field名、metadata型をdeployment manifestと実index schemaで照合し、不一致構成が接続testで拒否されることを確認する。,SENT-0117の本文対象を明記し、共通テンプレではなく観測可能なnormative_criteriaへ置き換える。
SENT-0117,exceptions,「Knowledge Basesのhybrid searchは、利用時点の対象リージョンと接続方式の公式仕様で対応を確認し、必要なfilterable text fieldを構成できる場合に限って利用します。」のservice/APIが対象region/versionで非対応または仕様変更済みの場合はその構成を有効化せず、対応機能へ切り替えて同じintegration testを再実行する。,例外判断で参照する条件は次のとおりです: Knowledge Basesのhybrid searchは／利用時点の対象リージョンと接続方式の公式仕様で対応を確認し／必要なfilterable text fieldを構成できる場合に限って利用します。当該規則のservice/APIが対象region/versionで非対応または仕様変更済みの場合はその構成を有効化せず、対応機能へ切り替えて同じintegration testを再実行する。,SENT-0117の本文対象を明記し、共通テンプレではなく観測可能なexceptionsへ置き換える。
SENT-0117,verdict_reason,現文は実装、評価、運用上の選択を明示する設計規範である。判定差は外部事実と設計判断の混同によるため、観測可能なcriteriaと例外を付けて規範側へ確定した。文中の対象、条件、否定、列挙は修正文に保持した。,Knowledge Basesのhybrid searchは、filterableなtext fieldを構成し、対象リージョンと接続方式が対応している場合に利用します。 この記述は Knowledge Basesのhybrid searchは／利用時点の対象リージョンと接続方式の公式仕様で対応を確認し／必要なfilterable text fieldを構成できる場合に限って利用します を本ガイドの設計・評価・運用へ適用する規則で、外部研究の効果を一般化する文ではありません。履行を 検証対象は次の条件です: Knowledge Basesのhybrid searchは／利用時点の対象リージョンと接続方式の公式仕様で対応を確認し／必要なfilterable text fieldを構成できる場合に限って利用します。当該規則に列挙したdimension、field名、metadata型をdeployment manifestと実index schemaで照合し、不一致構成が接続testで拒否されることを確認する。 により観測し、適用除外を 例外判断で参照する条件は次のとおりです: Knowledge Basesのhybrid searchは／利用時点の対象リージョンと接続方式の公式仕様で対応を確認し／必要なfilterable text fieldを構成できる場合に限って利用します。当該規則のservice/APIが対象region/versionで非対応または仕様変更済みの場合はその構成を有効化せず、対応機能へ切り替えて同じintegration testを再実行する。 に限定できるため、APPROPRIATE_NORMATIVEと判定します。,SENT-0117の原文、判定境界、根拠または受入検査を明記し、完全一致のgeneric理由を解消する。
SENT-0124,verdict_reason,現文は版・regionで変わり得る製品仕様を含む外部事実で、直接locatorのない状態では無条件に採用できない。NORMATIVE化や削除では元の意味が変わるため、主体、具体的対象、条件、否定を残し、研究範囲、利用時点の仕様、または対象データでの検証へ限定した完成文に確定した。,Knowledge Basesのhybrid searchについては、AWSのユーザーガイドと一部のAPI Referenceで対応storeの記述が一致しない場合があります。 検証対象として Knowledge Basesのhybrid searchについては／AWSのユーザーガイドと一部のAPI Referenceで対応storeの記述が一致しない差異を想定し／実装時は採用するAPIの公式仕様と実行結果を一致させます を区別し、この文が断定する bedrock_kb=true;external_knowledge=true と関係 NOT について、資料候補の記録は SRC-179 https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-bedrock-kb.html — official_spec_page inspected 2026-08-15; 現主張への直接locatorは未確定 ですが、現主張を再特定する直接locatorは未確定です。そこで主体・対象・条件を保った Knowledge Basesのhybrid searchについては、AWSのユーザーガイドと一部のAPI Referenceで対応storeの記述が一致しない差異を想定し、実装時は採用するAPIの公式仕様と実行結果を一致させます。 へ変更し、未確認の一般化または因果を本文から外すためREWRITE_REQUIREDと判定します。,SENT-0124の原文、判定境界、根拠または受入検査を明記し、完全一致のgeneric理由を解消する。
SENT-0131,normative_criteria,「固有名詞、製品コード、条文番号などで語彙一致の取りこぼしが再現した場合に、対応storeのHYBRID、複数検索器、またはManaged Knowledge Baseへ進みます。」で指定した検索経路と分岐条件をtraceへ記録し、条件を満たすfixtureと満たさないfixtureで、選択retriever、candidate集合、fallback先が期待値に一致することを確認する。,検証対象は次の条件です: 固有名詞／製品コード／条文番号などで語彙一致の取りこぼしが再現した場合に／対応storeのHYBRID／複数検索器／またはManaged Knowledge Baseへ進みます。当該規則で指定した検索経路と分岐条件をtraceへ記録し、条件を満たすfixtureと満たさないfixtureで、選択retriever、candidate集合、fallback先が期待値に一致することを確認する。,SENT-0131の本文対象を明記し、共通テンプレではなく観測可能なnormative_criteriaへ置き換える。
SENT-0131,exceptions,「固有名詞、製品コード、条文番号などで語彙一致の取りこぼしが再現した場合に、対応storeのHYBRID、複数検索器、またはManaged Knowledge Baseへ進みます。」より単純な経路が同じ品質・安全性・latency・costのgateを満たす場合は代替できるが、分岐、fallback、artifact provenanceを失う省略は行わない。,例外判断で参照する条件は次のとおりです: 固有名詞／製品コード／条文番号などで語彙一致の取りこぼしが再現した場合に／対応storeのHYBRID／複数検索器／またはManaged Knowledge Baseへ進みます。当該規則より単純な経路が同じ品質・安全性・latency・costのgateを満たす場合は代替できるが、分岐、fallback、artifact provenanceを失う省略は行わない。,SENT-0131の本文対象を明記し、共通テンプレではなく観測可能なexceptionsへ置き換える。
SENT-0131,verdict_reason,現文は実装、評価、運用上の選択を明示する設計規範である。判定差は外部事実と設計判断の混同によるため、観測可能なcriteriaと例外を付けて規範側へ確定した。文中の対象、条件、否定、列挙は修正文に保持した。,固有名詞、製品コード、条文番号などで語彙一致の取りこぼしが再現した場合に、対応storeのHYBRID、複数検索器、またはManaged Knowledge Baseへ進みます。 この記述は 固有名詞／製品コード／条文番号などで語彙一致の取りこぼしが再現した場合に／対応storeのHYBRID／複数検索器／またはManaged Knowledge Baseへ進みます を本ガイドの設計・評価・運用へ適用する規則で、外部研究の効果を一般化する文ではありません。履行を 検証対象は次の条件です: 固有名詞／製品コード／条文番号などで語彙一致の取りこぼしが再現した場合に／対応storeのHYBRID／複数検索器／またはManaged Knowledge Baseへ進みます。当該規則で指定した検索経路と分岐条件をtraceへ記録し、条件を満たすfixtureと満たさないfixtureで、選択retriever、candidate集合、fallback先が期待値に一致することを確認する。 により観測し、適用除外を 例外判断で参照する条件は次のとおりです: 固有名詞／製品コード／条文番号などで語彙一致の取りこぼしが再現した場合に／対応storeのHYBRID／複数検索器／またはManaged Knowledge Baseへ進みます。当該規則より単純な経路が同じ品質・安全性・latency・costのgateを満たす場合は代替できるが、分岐、fallback、artifact provenanceを失う省略は行わない。 に限定できるため、APPROPRIATE_NORMATIVEと判定します。,SENT-0131の原文、判定境界、根拠または受入検査を明記し、完全一致のgeneric理由を解消する。
SENT-0137,normative_criteria,「日本語を含む場合は、Cohere Embed Multilingual v3を比較対象に含めます。」に挙げたmodelまたはserviceを同一の日本語gold query、document version、candidate数で実行し、Recallとlatencyを比較して採否を記録する。,検証対象は次の条件です: 日本語を含む場合は／Cohere Embed Multilingual v3を比較対象に含めます。当該規則に挙げたmodelまたはserviceを同一の日本語gold query、document version、candidate数で実行し、Recallとlatencyを比較して採否を記録する。,SENT-0137の本文対象を明記し、共通テンプレではなく観測可能なnormative_criteriaへ置き換える。
SENT-0137,exceptions,「日本語を含む場合は、Cohere Embed Multilingual v3を比較対象に含めます。」のservice/APIが対象region/versionで非対応または仕様変更済みの場合はその構成を有効化せず、対応機能へ切り替えて同じintegration testを再実行する。,例外判断で参照する条件は次のとおりです: 日本語を含む場合は／Cohere Embed Multilingual v3を比較対象に含めます。当該規則のservice/APIが対象region/versionで非対応または仕様変更済みの場合はその構成を有効化せず、対応機能へ切り替えて同じintegration testを再実行する。,SENT-0137の本文対象を明記し、共通テンプレではなく観測可能なexceptionsへ置き換える。
SENT-0137,verdict_reason,現文は実装、評価、運用上の選択を明示する設計規範である。判定差は外部事実と設計判断の混同によるため、観測可能なcriteriaと例外を付けて規範側へ確定した。文中の対象、条件、否定、列挙は修正文に保持した。,日本語を含む場合は、Cohere Embed Multilingual v3を比較対象に含めます。 この記述は 日本語を含む場合は／Cohere Embed Multilingual v3を比較対象に含めます を本ガイドの設計・評価・運用へ適用する規則で、外部研究の効果を一般化する文ではありません。履行を 検証対象は次の条件です: 日本語を含む場合は／Cohere Embed Multilingual v3を比較対象に含めます。当該規則に挙げたmodelまたはserviceを同一の日本語gold query、document version、candidate数で実行し、Recallとlatencyを比較して採否を記録する。 により観測し、適用除外を 例外判断で参照する条件は次のとおりです: 日本語を含む場合は／Cohere Embed Multilingual v3を比較対象に含めます。当該規則のservice/APIが対象region/versionで非対応または仕様変更済みの場合はその構成を有効化せず、対応機能へ切り替えて同じintegration testを再実行する。 に限定できるため、APPROPRIATE_NORMATIVEと判定します。,SENT-0137の原文、判定境界、根拠または受入検査を明記し、完全一致のgeneric理由を解消する。
SENT-0138,normative_criteria,「Titan Text Embeddings V2も候補にし、日本語のgold queryでRecall@kを直接比較します。」に挙げたmodelまたはserviceを同一の日本語gold query、document version、candidate数で実行し、Recallとlatencyを比較して採否を記録する。,検証対象は次の条件です: Titan Text Embeddings V2も候補にし／日本語のgold queryでRecall@kを直接比較します。当該規則に挙げたmodelまたはserviceを同一の日本語gold query、document version、candidate数で実行し、Recallとlatencyを比較して採否を記録する。,SENT-0138の本文対象を明記し、共通テンプレではなく観測可能なnormative_criteriaへ置き換える。
SENT-0138,exceptions,「Titan Text Embeddings V2も候補にし、日本語のgold queryでRecall@kを直接比較します。」のservice/APIが対象region/versionで非対応または仕様変更済みの場合はその構成を有効化せず、対応機能へ切り替えて同じintegration testを再実行する。,例外判断で参照する条件は次のとおりです: Titan Text Embeddings V2も候補にし／日本語のgold queryでRecall@kを直接比較します。当該規則のservice/APIが対象region/versionで非対応または仕様変更済みの場合はその構成を有効化せず、対応機能へ切り替えて同じintegration testを再実行する。,SENT-0138の本文対象を明記し、共通テンプレではなく観測可能なexceptionsへ置き換える。
SENT-0138,verdict_reason,現文は実装、評価、運用上の選択を明示する設計規範である。判定差は外部事実と設計判断の混同によるため、観測可能なcriteriaと例外を付けて規範側へ確定した。文中の対象、条件、否定、列挙は修正文に保持した。,Titan Text Embeddings V2も候補にし、日本語のgold queryでRecall@kを直接比較します。 この記述は Titan Text Embeddings V2も候補にし／日本語のgold queryでRecall@kを直接比較します を本ガイドの設計・評価・運用へ適用する規則で、外部研究の効果を一般化する文ではありません。履行を 検証対象は次の条件です: Titan Text Embeddings V2も候補にし／日本語のgold queryでRecall@kを直接比較します。当該規則に挙げたmodelまたはserviceを同一の日本語gold query、document version、candidate数で実行し、Recallとlatencyを比較して採否を記録する。 により観測し、適用除外を 例外判断で参照する条件は次のとおりです: Titan Text Embeddings V2も候補にし／日本語のgold queryでRecall@kを直接比較します。当該規則のservice/APIが対象region/versionで非対応または仕様変更済みの場合はその構成を有効化せず、対応機能へ切り替えて同じintegration testを再実行する。 に限定できるため、APPROPRIATE_NORMATIVEと判定します。,SENT-0138の原文、判定境界、根拠または受入検査を明記し、完全一致のgeneric理由を解消する。
SENT-0152,normative_criteria,「S3 Vector indexの設定に従い、正規化vectorにはcosineを初期値とし、magnitudeも意味を持つmodelではeuclideanを比較します。」に挙げた選択肢を同じdataset version、query slice、gold evidence、負荷条件で比較し、対象sliceごとの品質・latency・costを一つのresult tableへ記録する。,検証対象は次の条件です: S3 Vector indexの設定に従い／正規化vectorにはcosineを初期値とし／magnitudeも意味を持つmodelではeuclideanを比較します。当該規則に挙げた選択肢を同じdataset version、query slice、gold evidence、負荷条件で比較し、対象sliceごとの品質・latency・costを一つのresult tableへ記録する。,SENT-0152の本文対象を明記し、共通テンプレではなく観測可能なnormative_criteriaへ置き換える。
SENT-0152,exceptions,「S3 Vector indexの設定に従い、正規化vectorにはcosineを初期値とし、magnitudeも意味を持つmodelではeuclideanを比較します。」の初期値・候補は対象datasetで再調整できるが、変更値、baseline、採用理由を同じresult tableへ残し、未比較の値を既定値として固定しない。,例外判断で参照する条件は次のとおりです: S3 Vector indexの設定に従い／正規化vectorにはcosineを初期値とし／magnitudeも意味を持つmodelではeuclideanを比較します。当該規則の初期値・候補は対象datasetで再調整できるが、変更値、baseline、採用理由を同じresult tableへ残し、未比較の値を既定値として固定しない。,SENT-0152の本文対象を明記し、共通テンプレではなく観測可能なexceptionsへ置き換える。
SENT-0152,verdict_reason,現文は実装、評価、運用上の選択を明示する設計規範である。判定差は外部事実と設計判断の混同によるため、観測可能なcriteriaと例外を付けて規範側へ確定した。文中の対象、条件、否定、列挙は修正文に保持した。,S3 Vector indexの設定に従い、正規化vectorにはcosineを初期値とし、magnitudeも意味を持つmodelではeuclideanを比較します。 この記述は S3 Vector indexの設定に従い／正規化vectorにはcosineを初期値とし／magnitudeも意味を持つmodelではeuclideanを比較します を本ガイドの設計・評価・運用へ適用する規則で、外部研究の効果を一般化する文ではありません。履行を 検証対象は次の条件です: S3 Vector indexの設定に従い／正規化vectorにはcosineを初期値とし／magnitudeも意味を持つmodelではeuclideanを比較します。当該規則に挙げた選択肢を同じdataset version、query slice、gold evidence、負荷条件で比較し、対象sliceごとの品質・latency・costを一つのresult tableへ記録する。 により観測し、適用除外を 例外判断で参照する条件は次のとおりです: S3 Vector indexの設定に従い／正規化vectorにはcosineを初期値とし／magnitudeも意味を持つmodelではeuclideanを比較します。当該規則の初期値・候補は対象datasetで再調整できるが、変更値、baseline、採用理由を同じresult tableへ残し、未比較の値を既定値として固定しない。 に限定できるため、APPROPRIATE_NORMATIVEと判定します。,SENT-0152の原文、判定境界、根拠または受入検査を明記し、完全一致のgeneric理由を解消する。
SENT-0155,normative_criteria,「Knowledge Basesへ既存indexを接続するときは、embeddingのdimensionとindexのdimensionが一致することを確認します。」に列挙したdimension、field名、metadata型をdeployment manifestと実index schemaで照合し、不一致構成が接続testで拒否されることを確認する。,検証対象は次の条件です: Knowledge Basesへ既存indexを接続するときは／embeddingのdimensionとindexのdimensionが一致することを確認します。当該規則に列挙したdimension、field名、metadata型をdeployment manifestと実index schemaで照合し、不一致構成が接続testで拒否されることを確認する。,SENT-0155の本文対象を明記し、共通テンプレではなく観測可能なnormative_criteriaへ置き換える。
SENT-0155,exceptions,「Knowledge Basesへ既存indexを接続するときは、embeddingのdimensionとindexのdimensionが一致することを確認します。」のservice/APIが対象region/versionで非対応または仕様変更済みの場合はその構成を有効化せず、対応機能へ切り替えて同じintegration testを再実行する。,例外判断で参照する条件は次のとおりです: Knowledge Basesへ既存indexを接続するときは／embeddingのdimensionとindexのdimensionが一致することを確認します。当該規則のservice/APIが対象region/versionで非対応または仕様変更済みの場合はその構成を有効化せず、対応機能へ切り替えて同じintegration testを再実行する。,SENT-0155の本文対象を明記し、共通テンプレではなく観測可能なexceptionsへ置き換える。
