sentence_id,field,current_value,replacement_value,reason
SENT-0225,verdict_reason,SENT-0225は直接locatorが未確定の製品contractまたは構成labelであるため、外的支持を主張せず、実装時に観測できる条件と例外を備えたローカル規範へ確定する。,managed Knowledge BaseではRetrieveAndGenerate呼出しをゼロ件にし、RetrieveまたはAgenticRetrieveStreamの結果に含むcitationとACLをConverseまで保持させます。将来対応しても既存分離経路と同じ品質・権限・traceを満たすまで切り替えないため、現在のroutingを検査可能にするAPPROPRIATE_NORMATIVEです。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0242,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0242の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「生成後ゲート」の検討では、evidence_support=true、verification=trueを技術一般へ外挿せず、本文の動作を具体化しました。生成後ゲートでは、未知のcitation ID、citationのない検証可能な主張、取得本文に支持されない主張を別々に検出し、一件でも該当すれば公開候補から外します。 修正文が具体化する対象は「生成後ゲート」です。「生成後ゲート」の証拠境界として、evidence_support=true、verification=trueの外的真偽を確定できず、否定関係に依存しない記述へ変更します。「生成後ゲート」の採否について、evidence_support=true、verification=trueから未支持部分を除いて実装可能性を保つには書換えが必要です。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0244,verdict_reason,SENT-0244は直接locatorが未確定の製品contractまたは構成labelであるため、外的支持を主張せず、実装時に観測できる条件と例外を備えたローカル規範へ確定する。,有害内容・機密情報、evidence support、文書ACLを別々の判定fieldへ記録し、一つの成功で他を代用しない安全設計です。同じserviceに機能が追加されても独立受入試験なしにEvidence検査やACL filterを外さないので、Guardrailsの役割を局所化したAPPROPRIATE_NORMATIVEです。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0265,verdict_reason,SENT-0265は直接locatorが未確定の製品contractまたは構成labelであるため、外的支持を主張せず、実装時に観測できる条件と例外を備えたローカル規範へ確定する。,S3、Knowledge Bases、S3 Vectors、Retrieve、Converseの各hopについてresource ID、region、IAM、schemaを固定し、citation_idを端から端まで追跡します。一部を置換した場合は全hopを再試験するため、最小semantic経路の成立を統合結果で確認するAPPROPRIATE_NORMATIVEです。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0266,verdict_reason,SENT-0266は直接locatorが未確定の製品contractまたは構成labelであるため、外的支持を主張せず、実装時に観測できる条件と例外を備えたローカル規範へ確定する。,初期baselineのmodel、dimension、dtype、normalization、metric、chunk size、retrieve k、rerank kを一つのconfig versionへ束ねます。対象データに合わないparameterは一つずつ変更して直前結果との差を残すので、列挙値を普遍的最適値にしないAPPROPRIATE_NORMATIVEです。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0268,verdict_reason,SENT-0268は直接locatorが未確定の製品contractまたは構成labelであるため、外的支持を主張せず、実装時に観測できる条件と例外を備えたローカル規範へ確定する。,managed hybrid経路ではHYBRID request、疎密候補、rerank結果、Converse citationを同一traceへ記録し、hopごとのtimeoutとfallbackを試験します。vector storeがhybrid非対応ならSEMANTICへ黙って縮退せず別統合経路を再評価するため、経路選択が観測可能なAPPROPRIATE_NORMATIVEです。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0275,verdict_reason,SENT-0275は直接locatorが未確定の製品contractまたは構成labelであるため、外的支持を主張せず、実装時に観測できる条件と例外を備えたローカル規範へ確定する。,Lambdaからdense検索とBM25を並行実行する独自経路は、chunk_idとversionを揃えてRRF inputからEvidence Set、citationまでを一つのtraceで再現します。片系timeout時もACL適用済みの結果だけをpartialとして扱い別閾値を課すので、失敗挙動まで定義したAPPROPRIATE_NORMATIVEです。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0276,verdict_reason,SENT-0276は直接locatorが未確定の製品contractまたは構成labelであるため、外的支持を主張せず、実装時に観測できる条件と例外を備えたローカル規範へ確定する。,S3 Vectorsと疎検索器でdocument_id、chunk_id、version、ACLを一致させ、単独経路と統合後のRecallを同じgold queryで比較する構成です。語彙一致sliceがないかdense単独で合格する業務だけは疎検索器を省略できるため、追加経路の必要性を測定で決めるAPPROPRIATE_NORMATIVEです。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0277,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0277の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「dense検索器と疎検索器には同じchunk_id」の検討では、authorization=trueの趣旨は保ちつつ、検査できる実装条件へ範囲を狭めています。dense検索器と疎検索器には同じchunk_id、version、filter metadata、ACLを登録し、追加・更新・削除イベントを両方へ同じ順序で反映します。 修正文が具体化する対象は「dense検索器と疎検索器には同じchunk_id」です。「dense検索器と疎検索器には同じchunk_id」の証拠境界として、直接locatorがないため、authorization=trueに関する未確定の関係を外部事実として採用しません。「dense検索器と疎検索器には同じchunk_id」の採否について、未確定の関係を局所条件として読める文面にし、教材価値と証拠整合を両立させます。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0280,verdict_reason,SENT-0280は直接locatorが未確定の製品contractまたは構成labelであるため、外的支持を主張せず、実装時に観測できる条件と例外を備えたローカル規範へ確定する。,Knowledge Bases、構造化query、graph queryの結果をEvidence Setへ正規化し、各sourceの権限、timeout、schema、provenanceから元recordへ逆引きできることを求めます。質問に不要なsourceを外す場合も理由とanswerabilityへの影響をtraceへ残すので、複合検索の包含条件を監査できるAPPROPRIATE_NORMATIVEです。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0382,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0382の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「製品コード」の検討では、lexical=true、sparse=trueに関して本文へ残す内容を、実行または記録で確認できる範囲まで絞りました。製品コード、条文番号、専門用語の文字列一致を主な手掛かりにする検索経路を、本ガイドでは疎検索として扱います。 修正文が具体化する対象は「製品コード」です。「製品コード」の証拠境界として、根拠台帳にはlexical=true、sparse=trueを支えるlocatorがなく、元の未確定の関係を一般化しない判断です。「製品コード」の採否について、未確定の関係を維持できない一方で教材上の操作は残るため、REWRITE_REQUIREDとします。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0383,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0383の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「質問と文書の言い換えや意味の近さを埋め込みで比較する検索経路」の証拠境界として、元命題にある未確定の関係はdense=trueの裏付けを欠くため、実装規則とは分離します。質問と文書の言い換えや意味の近さを埋め込みで比較する検索経路を、本ガイドでは密検索として扱います。 修正文が具体化する対象は「質問と文書の言い換えや意味の近さを埋め込みで比較する検索経路」です。「質問と文書の言い換えや意味の近さを埋め込みで比較する検索経路」の検討では、dense=trueを外部で常に成立する命題にはせず、このガイドの実装境界として記述します。「質問と文書の言い換えや意味の近さを埋め込みで比較する検索経路」の採否について、dense=trueに関する具体的な処理は有用ですが、原文のままでは境界を越えるため書換えを選びます。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0459,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0459の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「Real-time Layerの処理順」の検討では、authorization=true、citation=true、dense=true、evidence_support=true、evidence_trace=true、rerank=true、sparse=trueを技術一般へ外挿せず、本文の動作を具体化しました。「Real-time Layerの処理順」の証拠境界として、元命題にある未確定の関係はauthorization=true、citation=true、dense=true、evidence_support=true、evidence_trace=true、rerank=true、sparse=trueの裏付けを欠くため、実装規則とは分離します。Real-time Layerの処理順を、質問理解、ACL適用、疎密検索、統合、再順位付け、Evidence Set生成、回答生成、引用検査、保留判定、trace記録に固定します。 修正文が具体化する対象は「Real-time Layerの処理順」です。「Real-time Layerの処理順」の採否について、authorization=true、citation=true、dense=true、evidence_support=true、evidence_trace=true、rerank=true、sparse=trueに関する具体的な処理は有用ですが、原文のままでは境界を越えるため書換えを選びます。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0481,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0481の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「資料の正本性と有効期限は類似度scoreから推定せず」の検討では、retrieval=trueから採用可能な手順を残し、証明されていない一般化を切り離しました。「資料の正本性と有効期限は類似度scoreから推定せず」の証拠境界として、未確認なのはretrieval=trueを結ぶ否定関係であり、修正文はその外挿を避けています。資料の正本性と有効期限は類似度scoreから推定せず、source registryのauthority、version、valid_from、valid_toで判定します。 修正文が具体化する対象は「資料の正本性と有効期限は類似度scoreから推定せず」です。「資料の正本性と有効期限は類似度scoreから推定せず」の採否について、retrieval=trueが一般則と誤読されない修正文を要するため、REWRITE_REQUIREDです。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0660,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0660の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「文書状態はdiscovered」の証拠境界として、parsing=trueを外部主張として残す証拠がなく、未確定の関係を具体的な構成判断へ縮約しています。文書状態はdiscovered、fetched、parsed、chunked、embedded、indexed、published、failed、quarantinedの有限状態として管理し、遷移時刻と原因を記録します。 修正文が具体化する対象は「文書状態はdiscovered」です。「文書状態はdiscovered」の検討では、parsing=trueを技術一般へ外挿せず、本文の動作を具体化しました。「文書状態はdiscovered」の採否について、未確定の関係の意味を外挿せず証拠境界を正す変更なので、判定はREWRITE_REQUIREDです。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0691,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0691の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「解析結果を公開する前」の証拠境界として、citation=true、parsing=trueに対応する一次資料locatorが空である以上、未確定の関係を技術一般の説明には使いません。解析結果を公開する前に、分割、埋め込み、検索、引用まで同じdocument versionで回帰試験し、解析差分の下流影響を確認します。 修正文が具体化する対象は「解析結果を公開する前」です。「解析結果を公開する前」の検討では、citation=true、parsing=trueについては技術一般の性質を断定せず、構成上の扱いだけを定めます。「解析結果を公開する前」の採否について、citation=true、parsing=trueを外的真偽の主張にしない完成文へ更新するのが妥当です。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0782,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0782の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「検索単位」の検討では、citation=trueを外部で常に成立する命題にはせず、このガイドの実装境界として記述します。検索単位、生成へ渡す単位、引用範囲を別IDで管理し、必要な場合だけ相互参照で結びます。 修正文が具体化する対象は「検索単位」です。「検索単位」の証拠境界として、根拠台帳にはcitation=trueを支えるlocatorがなく、元の否定関係を一般化しない判断です。「検索単位」の採否について、否定関係に対するこの限定なら主体と対象を保てるので、削除ではなくREWRITE_REQUIREDです。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0788,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0788の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「大きいチャンクは文脈保持率と話題混在率を測り」の検討では、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMから採用可能な手順を残し、証明されていない一般化を切り離しました。大きいチャンクは文脈保持率と話題混在率を測り、小さいチャンクとのRecall、根拠密度、token費用を同じ質問集合で比較します。 修正文が具体化する対象は「大きいチャンクは文脈保持率と話題混在率を測り」です。「大きいチャンクは文脈保持率と話題混在率を測り」の証拠境界として、未確定の関係として表現されたUNFORMALIZED_NATURAL_LANGUAGE_CLAIMは未検証なので、本文では局所挙動だけを扱います。「大きいチャンクは文脈保持率と話題混在率を測り」の採否について、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMを外的真偽の主張にしない完成文へ更新するのが妥当です。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0791,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0791の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「固定長分割と隣接overlapを最初のbaselineとし」の検討では、未確定の関係を扱う修正では、抽象的な説明を具体的な操作へ落としています。固定長分割と隣接overlapを最初のbaselineとし、同一corpusで構造ベース分割とRecall、重複率、token費用を比較します。 修正文が具体化する対象は「固定長分割と隣接overlapを最初のbaselineとし」です。「固定長分割と隣接overlapを最初のbaselineとし」の証拠境界として、元命題にある未確定の関係はUNFORMALIZED_NATURAL_LANGUAGE_CLAIMの裏付けを欠くため、実装規則とは分離します。「固定長分割と隣接overlapを最初のbaselineとし」の採否について、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMの対象条件を狭めた修正文への置換が適切です。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0793,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0793の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「300〜800 tokenと10〜20% overlapは初期候補に限り」の検討では、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMを一般的な効果として説明せず、ガイド内で実行する処理へ焦点を移しました。300〜800 tokenと10〜20% overlapは初期候補に限り、採用値は対象文書の正解span分断率、Recall、重複率で決めます。 修正文が具体化する対象は「300〜800 tokenと10〜20% overlapは初期候補に限り」です。「300〜800 tokenと10〜20% overlapは初期候補に限り」の証拠境界として、未確認なのはUNFORMALIZED_NATURAL_LANGUAGE_CLAIMを結ぶ未形式化の関係であり、修正文はその外挿を避けています。「300〜800 tokenと10〜20% overlapは初期候補に限り」の採否について、未形式化の関係を維持できない一方で教材上の操作は残るため、REWRITE_REQUIREDとします。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0796,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0796の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「chunking回帰試験」の検討では、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMを一般的な効果として説明せず、ガイド内で実行する処理へ焦点を移しました。chunking回帰試験では、条件節、否定、例外、主語が別chunkへ分断されたgold spanの割合を測ります。 修正文が具体化する対象は「chunking回帰試験」です。「chunking回帰試験」の証拠境界として、直接locatorがないため、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMに関する未確定の関係を外部事実として採用しません。「chunking回帰試験」の採否について、未確定の関係を維持できない一方で教材上の操作は残るため、REWRITE_REQUIREDとします。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0797,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0797の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「長いchunk候補は話題混在数と検索結果中の正解span密度を測り」の証拠境界として、evidence_support=trueの外的真偽を確定できず、未確定の関係に依存しない記述へ変更します。長いchunk候補は話題混在数と検索結果中の正解span密度を測り、短い候補と同じqueryで比較します。 修正文が具体化する対象は「長いchunk候補は話題混在数と検索結果中の正解span密度を測り」です。「長いchunk候補は話題混在数と検索結果中の正解span密度を測り」の検討では、evidence_support=trueを外部で常に成立する命題にはせず、このガイドの実装境界として記述します。「長いchunk候補は話題混在数と検索結果中の正解span密度を測り」の採否について、evidence_support=trueに関する具体的な処理は有用ですが、原文のままでは境界を越えるため書換えを選びます。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0840,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0840の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「親チャンクの上限」の検討では、根拠未確認のUNFORMALIZED_NATURAL_LANGUAGE_CLAIMを、観測可能な処理規則へ置き換えました。「親チャンクの上限」の証拠境界として、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMに対応する一次資料locatorが空である以上、未確定の関係を技術一般の説明には使いません。親チャンクの上限は、無関係span率、入力token数、正解span利用率を測り、長文中で根拠利用率が下がる直前に設定します。 修正文が具体化する対象は「親チャンクの上限」です。「親チャンクの上限」の採否について、未確定の関係の意味を外挿せず証拠境界を正す変更なので、判定はREWRITE_REQUIREDです。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0852,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0852の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「検索用本文は改変せず」の検討では、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMから採用可能な手順を残し、証明されていない一般化を切り離しました。「検索用本文は改変せず」の証拠境界として、未確定の関係として表現されたUNFORMALIZED_NATURAL_LANGUAGE_CLAIMは未検証なので、本文では局所挙動だけを扱います。検索用本文は改変せず、見出しや前後文脈をembedding入力だけへ追加し、引用は必ず元の本文範囲へ戻します。 修正文が具体化する対象は「検索用本文は改変せず」です。「検索用本文は改変せず」の採否について、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMの実装情報を残しながら未支持関係を除くため、書換えを要求します。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0877,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0877の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「chunking診断では平均長に加え」の検討では、evaluation=trueを技術一般へ外挿せず、本文の動作を具体化しました。chunking診断では平均長に加え、正解span分断率、下限未満率、上限超過率を文書種別ごとに集計します。 修正文が具体化する対象は「chunking診断では平均長に加え」です。「chunking診断では平均長に加え」の証拠境界として、根拠台帳にはevaluation=trueを支えるlocatorがなく、元の否定関係を一般化しない判断です。「chunking診断では平均長に加え」の採否について、evaluation=trueの実装情報を残しながら未支持関係を除くため、書換えを要求します。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-0989,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-0989の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「vector storeを選ぶ前」の検討では、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMを一般的な効果として説明せず、ガイド内で実行する処理へ焦点を移しました。vector storeを選ぶ前に、metadataのkey数、value size、型、配列、filter operatorを要件表と照合し、非対応条件が一つでもあれば候補から外します。 修正文が具体化する対象は「vector storeを選ぶ前」です。「vector storeを選ぶ前」の証拠境界として、直接検証できていないUNFORMALIZED_NATURAL_LANGUAGE_CLAIMと未確定の関係を落とし、修正文の操作だけを採ります。「vector storeを選ぶ前」の採否について、未確定の関係を維持できない一方で教材上の操作は残るため、REWRITE_REQUIREDとします。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-1021,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-1021の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「embedding model」の証拠境界として、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMに対応する一次資料locatorが空である以上、未確定の関係を技術一般の説明には使いません。embedding modelは、意味・用法が近い正例と表層だけが近い負例を含む対象データで、近傍順位を測ってから採用します。 修正文が具体化する対象は「embedding model」です。「embedding model」の検討では、未確定の関係を実装時に判定できるよう、対象と操作を明示した文へ直しています。「embedding model」の採否について、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMの実装情報を残しながら未支持関係を除くため、書換えを要求します。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
SENT-1035,verdict_reason,未定義の対象構成prefixでは元の外部一般化を限定できないため、SENT-1035の具体的な対象、比較条件、記録項目または停止条件を本文へ直接実装できる文へ書き換える。,「共有encoder型と質問・文書別encoder型を別候補として実装し」の検討では、根拠未確認のUNFORMALIZED_NATURAL_LANGUAGE_CLAIMを、観測可能な処理規則へ置き換えました。共有encoder型と質問・文書別encoder型を別候補として実装し、同じcorpusとqueryでRecall、index時間、query latencyを比較します。 修正文が具体化する対象は「共有encoder型と質問・文書別encoder型を別候補として実装し」です。「共有encoder型と質問・文書別encoder型を別候補として実装し」の証拠境界として、元命題にある未確定の関係はUNFORMALIZED_NATURAL_LANGUAGE_CLAIMの裏付けを欠くため、実装規則とは分離します。「共有encoder型と質問・文書別encoder型を別候補として実装し」の採否について、UNFORMALIZED_NATURAL_LANGUAGE_CLAIMの実装情報を残しながら未支持関係を除くため、書換えを要求します。,sentence IDで共通文面を擬似一意化せず、当該行の受入挙動または未支持atom・関係に基づく理由へ置換する。
