sentence_id,field,current_value,replacement_value,reason
SENT-2658,verdict_reason,ML Test Scoreが本番準備度を複数領域へ分けるのと同様に、RAGのリリースも複数条件の論理積で判断するという運用要件は、実行時の判断を担当者ごとにぶらさないためのローカル規則です。RAG release gateをretrieval、generation、citation、安全性、性能、運用の各条件の論理積として実装し、一領域でも不合格ならrelease statusを合格にしない。 さらに、対象機能で存在しない領域はnot-applicableの根拠と承認者を記録できるが、未測定をnot-applicableとして扱わない。 この扱いを例外として記録します。 実装結果と例外発生時の扱いを個別に検査できるため、APPROPRIATE_NORMATIVEです。,リリース可否は特定の外部評価枠組みの説明ではなく、本ガイドが採用する複数gateの論理積で決めます。検索、生成、引用、安全性、性能、運用の一領域でも不合格なら承認せず、存在しない領域だけを根拠と承認者付きでnot-applicableにできます。未測定を免除へ読み替えない判定規則なので、APPROPRIATE_NORMATIVEです。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2690,revised_sentence,,RAG評価では、狙う失敗パターンを能力別に明示します。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2690,verdict_reason,CheckListが能力ごとの振る舞いを試験するように、RAGでも狙う失敗パターンを明示すという運用要件は、実行時の判断を担当者ごとにぶらさないためのローカル規則です。RAGのfailure taxonomyごとに該当入力、期待する検出点、期待する回答・停止動作をfixtureとして登録し、能力別test suiteで全分類を実行する。 さらに、未発見の失敗は発生時に新分類を追加できるが、既存分類へ無理にまとめて検出点を失わない。 この扱いを例外として記録します。 実装結果と例外発生時の扱いを個別に検査できるため、APPROPRIATE_NORMATIVEです。,評価対象を能力別のfailure taxonomyとして明記することで、各fixtureが何を検出する試験かを追跡できます。該当入力、期待する検出点、回答または停止動作を分類ごとに登録し、未知の失敗は既存分類へ押し込まず新分類として追加します。外部手法の記述を伴わない本ガイド固有の試験契約として、APPROPRIATE_NORMATIVEです。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2747,revised_sentence,,RAGの各evaluation runでは、source snapshot ID、文書版、index版、取得時刻を入力時点として保存します。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2747,verdict_reason,Delta Lakeがスナップショットと過去時点の参照によって再現可能なデータ処理を支えるように、RAGでも入力時点を保存するという追跡要件は、後続工程から入力と版へ戻るための局所契約です。各evaluation/runにsource snapshot ID、document version集合、index version、取得時刻を保存し、同じ入力時点から再実行できることを確認する。 適用境界では、外部sourceの完全snapshotを保存できない場合はcontent hashと取得responseを保持し、再取得値を同一入力として扱わない。 逆引き可能性と保存上の例外を台帳で確かめられるため、APPROPRIATE_NORMATIVEです。,再現に必要なのは外部製品の機能説明ではなく、各評価runが参照した入力時点を特定できることです。source snapshot ID、document version集合、index version、取得時刻を同じrunへ保存し、snapshotを保持できない外部sourceではcontent hashと取得responseを代替証跡にします。再取得値を同一入力と扱わない追跡規則なので、APPROPRIATE_NORMATIVEです。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2782,revised_sentence,,認可試験には、role hierarchy、mutual exclusion、tenant scope、resource constraintを条件として含めます。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2782,verdict_reason,Role-Based Access Control Modelsが扱う役割階層や制約も試験条件へ反映するという構成契約は、対象versionと実装の不一致を公開前に止めるための要件です。role hierarchy、mutual exclusion、tenant scope、resource constraintを認可fixtureへ反映し、上位roleの継承と禁止組合せの双方を検索前後で負試験する。 適用境界では、組織がrole hierarchyを使用しない場合は階層fixtureをnot-applicableにできるが、resource単位とtenant単位の分離試験は省略しない。 実際の接続結果と仕様変更時の切替条件を確認できるため、APPROPRIATE_NORMATIVEです。,認可試験で確認する四つの制約を本ガイド内に直接列挙すれば、外部モデルの包含範囲を断定せずに必要な負試験を定義できます。上位roleの継承と禁止組合せを検索前後で検査し、role hierarchyを使わない組織でもresource単位とtenant単位の分離は確認します。この構成固有の受入条件として、APPROPRIATE_NORMATIVEです。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2862,revised_sentence,,構造化条件付きベクトル検索は、条件へ一致する文書の割合ごとにRecallと遅延を測ります。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2862,verdict_reason,ACORNが構造化条件付きのベクトル検索を扱うように、条件へ一致する文書の割合ごとにRecallと遅延も測るという採否判断は、比較対象と合格条件を実行結果で識別するために置きます。本文に列挙した対象・条件・指標を個別fieldへ保存し、同一runの実装結果または評価結果と一致することを確認する。 さらに、判定に必要なgold evidenceがないslice、標本不足のslice、負荷条件が異なるrunは合否集計から分離し、他sliceの平均結果を外挿しない。 この扱いを例外として記録します。 同じ条件での比較と採用しない条件を両方記録できるため、APPROPRIATE_NORMATIVEです。,構造化条件付き検索の採否では、特定手法の紹介ではなくfilter selectivity別のRecallと遅延を観測対象にします。同じcorpus、query、candidate上限で一致文書率ごとの結果を記録し、gold不足、標本不足、負荷条件の異なるrunを同じ集計へ混ぜません。測定条件と除外条件が実行結果から判別できるため、APPROPRIATE_NORMATIVEです。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2862,normative_criteria,ACORNが構造化条件付きのベクトル検索を扱うように、条件へ一致する文書の割合ごとにRecallと遅延も測ることを定める評価・採否規則について、本文に列挙した対象・条件・指標を個別fieldへ保存し、同一runの実装結果または評価結果と一致することを確認する。,同じcorpus、query集合、candidate上限を用い、構造化条件へ一致する文書の割合を複数sliceに分けて各sliceのRecallとp95 latencyを記録する。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2862,exceptions,ACORNが構造化条件付きのベクトル検索を扱うように、条件へ一致する文書の割合ごとにRecallと遅延も測ることを定める評価・採否規則の例外として、判定に必要なgold evidenceがないslice、標本不足のslice、負荷条件が異なるrunは合否集計から分離し、他sliceの平均結果を外挿しない。,gold evidenceがないslice、必要標本数に達しないslice、または負荷条件が基準runと異なる結果は採否集計から分離し、別sliceの平均値を外挿しない。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2943,revised_sentence,,検索件数や検索器だけの改善を、生成結果を含むRAGシステム全体の改善とはみなしません。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2943,verdict_reason,RAGGEDが検索件数と生成モデルのノイズへの強さの関係を調べるように、構成要素単独の改善をシステム全体の改善とはみなさないという採否判断は、比較対象と合格条件を実行結果で識別するために置きます。この規則に挙げた選択肢を同じdataset version、query slice、gold evidence、負荷条件で比較し、対象sliceごとの品質・latency・costを一つのresult tableへ記録する。 さらに、判定に必要なgold evidenceがないslice、標本不足のslice、負荷条件が異なるrunは合否集計から分離し、他sliceの平均結果を外挿しない。 この扱いを例外として記録します。 同じ条件での比較と採用しない条件を両方記録できるため、APPROPRIATE_NORMATIVEです。,検索側の指標が上がっても、生成品質、根拠性、遅延、費用を含むend-to-end結果が改善したとは限りません。本ガイドでは構成要素の変更を同一datasetとquery sliceで比較し、system-level gateを通った変更だけを全体改善として採用します。部分指標を全体効果へ外挿しない採否規則なので、APPROPRIATE_NORMATIVEです。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2943,normative_criteria,RAGGEDが検索件数と生成モデルのノイズへの強さの関係を調べるように、構成要素単独の改善をシステム全体の改善とはみなさないことを定める用語・工程定義について、この規則に挙げた選択肢を同じdataset version、query slice、gold evidence、負荷条件で比較し、対象sliceごとの品質・latency・costを一つのresult tableへ記録する。,構成要素を変更したrunについて、同じdataset version、query slice、gold evidence、負荷条件で検索指標に加えて生成品質、根拠性、latency、costを測り、事前定義したsystem-level gateをすべて満たすことを確認する。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-2943,exceptions,RAGGEDが検索件数と生成モデルのノイズへの強さの関係を調べるように、構成要素単独の改善をシステム全体の改善とはみなさないことを定める用語・工程定義の例外として、判定に必要なgold evidenceがないslice、標本不足のslice、負荷条件が異なるrunは合否集計から分離し、他sliceの平均結果を外挿しない。,gold evidence不足、標本不足、または負荷条件が異なるrunは全体改善の判定から除外し、検索指標だけが改善した結果をRAG全体の改善として報告しない。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-3211,verdict_reason,本ガイドでは、API入口、アプリケーション、検索器、ベクトルストア、生成モデル、ツール実行基盤の間を信頼境界として明示すという安全境界は、本ガイドが強制する制御として設けます。API入口、application、retriever、vector store、generation model、tool runtimeの各境界について送受信data、認証主体、authorization decision、暗号化、logを記録し、許可外requestを境界ごとに拒否する。 適用境界では、同一security domain内で二component間の独立境界を省略する場合は共通identity・policy・audit scopeを証明し、外部providerとの境界は省略しない。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,本ガイドでは、API入口、アプリケーション、検索器、ベクトルストア、生成モデル、ツール実行基盤の間を信頼境界として明示するという安全境界は、本ガイドが強制する制御として設けます。API入口、application、retriever、vector store、generation model、tool runtimeの各境界について送受信data、認証主体、authorization decision、暗号化、logを記録し、許可外requestを境界ごとに拒否する。 適用境界では、同一security domain内で二component間の独立境界を省略する場合は共通identity・policy・audit scopeを証明し、外部providerとの境界は省略しない。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-3321,revised_sentence,,間接プロンプトインジェクションと検索コーパス汚染について、攻撃入口、必要権限、影響先を整理します。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-3321,verdict_reason,間接プロンプトインジェクションの研究とPoisonedRAGの脅威モデルを参考に、攻撃入口、必要権限、影響先を整理するという安全境界は、本ガイドが強制する制御として設けます。この規則の各controlを、文書内命令、poisoned metadata、許可外tool argumentを含むattack fixtureへ適用し、命令不実行、evidence隔離、警告記録がすべて成立することを確認する。 適用境界では、この規則より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,脅威整理の対象は、文書内命令などの間接注入と、poisoned metadataなどの検索コーパス汚染です。各攻撃について入口、攻撃者に必要な権限、影響を受けるretrieval・generation・tool経路を記録し、fixtureで命令不実行、evidence隔離、警告記録を確認します。参照研究の内容を事実認定せずローカルな脅威分析手順へ限定するため、APPROPRIATE_NORMATIVEです。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-3321,normative_criteria,間接プロンプトインジェクションの研究とPoisonedRAGの脅威モデルを参考に、攻撃入口、必要権限、影響先を整理することを定める安全性・アクセス制御規則について、この規則の各controlを、文書内命令、poisoned metadata、許可外tool argumentを含むattack fixtureへ適用し、命令不実行、evidence隔離、警告記録がすべて成立することを確認する。,文書内命令、poisoned metadata、許可外tool argumentの各attack fixtureについて、攻撃入口、必要権限、影響先をthreat registerへ記録し、命令不実行、evidence隔離、警告記録がすべて成立することを確認する。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-3321,exceptions,間接プロンプトインジェクションの研究とPoisonedRAGの脅威モデルを参考に、攻撃入口、必要権限、影響先を整理することを定める安全性・アクセス制御規則の例外として、この規則より法令、契約、組織policyが厳しい場合は厳しい統制を優先し、性能、可用性、費用を理由に対象resourceのauthorizationまたは隔離を省略しない。,法令、契約、組織policyがより厳しい隔離を求める場合はその統制を優先し、性能、可用性、費用を理由に対象fixtureのauthorization試験または隔離確認を省略しない。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-3411,revised_sentence,,個人情報の除去対象には、検索本文、利用者の質問、拒否理由、ツール引数を含めます。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-3411,verdict_reason,個人情報漏えいに関する研究を踏まえ、検索本文だけでなく利用者の質問、拒否理由、ツール引数にも個人情報がある前提で除去するという安全境界は、本ガイドが強制する制御として設けます。document text、user query、denial reason、tool argumentの各payloadにPII fixtureを入れ、送信・保存前のredactionまたはblockingとaudit logを経路別に確認する。 さらに、法令・業務上PII処理が必要な経路は承認済みpurpose、region、retentionで処理できるが、不要fieldまで保存しない。 この扱いを例外として記録します。 負試験で境界を確かめ、統制を緩めない例外を明示できるので、APPROPRIATE_NORMATIVEです。,PIIが現れる可能性を検索本文だけに限定すると、query、denial reason、tool argumentの送信・保存経路が検査から漏れます。本ガイドでは四つのpayloadをredactionまたはblockingの対象にし、必要な処理経路だけを承認済みpurpose、region、retentionの範囲で許可します。具体的なデータ経路を網羅する安全要件なので、APPROPRIATE_NORMATIVEです。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-3604,revised_sentence,,RAGを最終判断に使ってよい用途、禁止する用途、必要なhuman review、既知の制約をsystem cardへ明記します。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-3604,verdict_reason,Model Cardsが意図した用途と制約を記述するように、RAGを最終判断に使ってよい範囲と使ってはいけない範囲を明文化するという運用要件は、実行時の判断を担当者ごとにぶらさないためのローカル規則です。system cardにRAGを最終判断へ利用できるuse case、禁止use case、必要なhuman review、既知のfailure sliceを列挙し、UIと運用手順が同じ制限を表示することを確認する。 さらに、新しいuse caseは評価とrisk承認後に追加できるが、既存の禁止範囲を暗黙に拡張しない。 この扱いを例外として記録します。 実装結果と例外発生時の扱いを個別に検査できるため、APPROPRIATE_NORMATIVEです。,RAGの利用境界は外部文書形式の一般的説明ではなく、このシステムのsystem cardで検査可能にします。許可use case、禁止use case、human review条件、既知のfailure sliceを列挙し、UIと運用手順にも同じ制限を表示します。新用途は評価とrisk承認後にだけ追加する運用契約として、APPROPRIATE_NORMATIVEです。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-3630,revised_sentence,,当該論文は個別の数値基準には使わず、見直し項目を決める際の観点として扱います。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
SENT-3630,verdict_reason,これはRAGの比較実験ではなく立場を論じた論文であるため、個別の数値基準としてではなく、見直し項目を決める際の観点として使うという採否判断は、比較対象と合格条件を実行結果で識別するために置きます。当該position paperからは見直し観点だけをreview checklistへ採用し、品質・latency・costの数値閾値には別のempirical sourceまたは対象環境の測定結果を割り当てます。 適用境界では、position paperが例示する数値を紹介する場合も比較実験の結果とは表示せず、意見・問題提起としてのsource roleと適用範囲を明記します。 同じ条件での比較と採用しない条件を両方記録できるため、APPROPRIATE_NORMATIVEです。,当該資料から採用するのはreview checklistの観点であり、品質、latency、costの数値閾値ではありません。閾値には別のempirical sourceまたは対象環境の測定結果を割り当て、資料中の例示値を紹介する場合は意見・問題提起としてのsource roleと適用範囲を明記します。資料種別を未検証のまま断定しない採否境界へ直すため、APPROPRIATE_NORMATIVEです。,外的事実を含む無修正文または文法崩れを、現候補の具体的意味を保つローカル規範と完成した日本語へ修正する。
